{'model_type': 'CNN', 'dataset_type': 'FashionMNIST', 'batch_size': 64, 'data_pattern': 0, 'lr': 0.02, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 52096}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 1.81 3855.00 5726.00 0.1187 2.2983
2 8.35 156300.00 148966.00 0.4615 2.0422
3 15.01 308745.00 292206.00 0.6364 1.1071
4 22.06 461190.00 435446.00 0.6416 0.9479
5 28.85 613635.00 578686.00 0.6758 0.8364
6 35.90 766080.00 721926.00 0.7250 0.7608
7 42.51 918525.00 865166.00 0.7228 0.7070
8 49.14 1070970.00 1008406.00 0.7458 0.6908
9 56.08 1223415.00 1151646.00 0.7503 0.6607
10 62.72 1375860.00 1294886.00 0.7587 0.6417
11 69.56 1528305.00 1438126.00 0.7508 0.6303
12 76.08 1680750.00 1581366.00 0.7789 0.5930
13 83.08 1833195.00 1724606.00 0.7777 0.5807
14 89.94 1985640.00 1867846.00 0.7810 0.5806
15 96.78 2138085.00 2011086.00 0.7892 0.5598
16 103.87 2290530.00 2154326.00 0.7949 0.5473
17 110.76 2442975.00 2297566.00 0.7972 0.5337
18 117.72 2595420.00 2440806.00 0.8034 0.5259
19 124.65 2747865.00 2584046.00 0.8069 0.5166
20 131.74 2900310.00 2727286.00 0.8081 0.5096
21 138.65 3052755.00 2870526.00 0.8143 0.5031
22 145.33 3205200.00 3013766.00 0.8168 0.4971
23 152.31 3357645.00 3157006.00 0.8138 0.4963
24 159.14 3510090.00 3300246.00 0.8252 0.4798
25 166.19 3662535.00 3443486.00 0.8189 0.4830
26 172.84 3814980.00 3586726.00 0.8314 0.4723
27 179.82 3967425.00 3729966.00 0.8304 0.4697
28 186.60 4119870.00 3873206.00 0.8267 0.4661
29 193.47 4272315.00 4016446.00 0.8299 0.4624
30 200.49 4424760.00 4159686.00 0.8374 0.4515
31 207.27 4577205.00 4302926.00 0.8391 0.4499
32 214.26 4729650.00 4446166.00 0.8363 0.4532
33 220.99 4882095.00 4589406.00 0.8410 0.4411
34 227.89 5034540.00 4732646.00 0.8427 0.4383
35 234.58 5186985.00 4875886.00 0.8425 0.4376
36 241.17 5339430.00 5019126.00 0.8443 0.4326
37 248.23 5491875.00 5162366.00 0.8436 0.4340
38 255.08 5644320.00 5305606.00 0.8459 0.4239
39 262.22 5796765.00 5448846.00 0.8504 0.4222
40 269.07 5949210.00 5592086.00 0.8476 0.4231
41 276.07 6101655.00 5735326.00 0.8435 0.4215
42 282.84 6254100.00 5878566.00 0.8500 0.4133
43 289.63 6406545.00 6021806.00 0.8538 0.4096
44 296.62 6558990.00 6165046.00 0.8502 0.4141
45 303.39 6711435.00 6308286.00 0.8477 0.4130
46 310.36 6863880.00 6451526.00 0.8556 0.4033
47 317.13 7016325.00 6594766.00 0.8525 0.4054
48 324.17 7168770.00 6738006.00 0.8534 0.4052
49 330.87 7321215.00 6881246.00 0.8557 0.3996
50 337.70 7473660.00 7024486.00 0.8528 0.4016
51 344.51 7626105.00 7167726.00 0.8552 0.3989
52 351.12 7778550.00 7310966.00 0.8559 0.3944
53 358.20 7930995.00 7454206.00 0.8567 0.3969
54 364.98 8083440.00 7597446.00 0.8569 0.3916
55 371.80 8235885.00 7740686.00 0.8579 0.3921
56 378.81 8388330.00 7883926.00 0.8579 0.3889
57 385.65 8540775.00 8027166.00 0.8570 0.3870
58 392.45 8693220.00 8170406.00 0.8592 0.3843
59 399.02 8845665.00 8313646.00 0.8593 0.3885
60 405.92 8998110.00 8456886.00 0.8602 0.3837
61 412.72 9150555.00 8600126.00 0.8594 0.3842
62 419.58 9303000.00 8743366.00 0.8620 0.3774
63 426.77 9455445.00 8886606.00 0.8622 0.3778
64 433.59 9607890.00 9029846.00 0.8645 0.3758
65 440.60 9760335.00 9173086.00 0.8637 0.3833
66 447.32 9912780.00 9316326.00 0.8662 0.3746
67 454.37 10065225.00 9459566.00 0.8655 0.3722
68 461.24 10217670.00 9602806.00 0.8653 0.3732
69 468.08 10370115.00 9746046.00 0.8630 0.3751
70 475.15 10522560.00 9889286.00 0.8626 0.3771
71 481.96 10675005.00 10032526.00 0.8659 0.3686
72 488.98 10827450.00 10175766.00 0.8666 0.3689
73 495.74 10979895.00 10319006.00 0.8664 0.3701
74 503.25 11132340.00 10462246.00 0.8649 0.3668
75 510.11 11284785.00 10605486.00 0.8660 0.3680
76 516.96 11437230.00 10748726.00 0.8680 0.3644
77 524.10 11589675.00 10891966.00 0.8671 0.3649
78 531.03 11742120.00 11035206.00 0.8677 0.3635
79 537.92 11894565.00 11178446.00 0.8677 0.3670
80 544.63 12047010.00 11321686.00 0.8702 0.3596
81 551.62 12199455.00 11464926.00 0.8683 0.3624
