{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 4, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 4.00 45.00 2200.00 0.1019 2.3026
2 8.00 90.00 4400.00 0.0997 2.3026
3 12.00 135.00 6600.00 0.1008 2.3027
4 16.00 180.00 8800.00 0.0992 2.3027
5 20.00 225.00 11000.00 0.1007 2.3026
6 24.00 270.00 13200.00 0.0994 2.3027
7 28.00 315.00 15400.00 0.0992 2.3027
8 32.00 360.00 17600.00 0.1018 2.3027
9 36.00 405.00 19800.00 0.1004 2.3026
10 40.00 450.00 22000.00 0.1006 2.3027
11 44.00 495.00 24200.00 0.0992 2.3026
