{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 1, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 10000, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 7.19 2183.00 4203.00 0.1081 2.3025
2 8.69 4188.00 8222.00 0.0974 2.3024
3 10.00 6200.00 12249.00 0.1000 2.3024
4 11.33 8199.00 16267.00 0.1000 2.3024
5 12.63 10190.00 20279.00 0.1005 2.3023
6 13.91 12195.00 24298.00 0.1008 2.3023
7 15.15 14201.00 28324.00 0.1085 2.3025
8 16.42 16194.00 32341.00 0.1001 2.3024
9 17.94 18177.00 36347.00 0.1017 2.3027
10 19.29 20183.00 40373.00 0.0999 2.3029
11 20.76 22176.00 44390.00 0.1019 2.3028
12 22.10 24167.00 48402.00 0.1052 2.3031
13 23.48 26158.00 52414.00 0.1001 2.3032
14 25.10 28157.00 56432.00 0.0999 2.3032
15 26.48 30162.00 60451.00 0.1007 2.3032
16 27.89 32161.00 64469.00 0.1000 2.3038
17 29.35 34166.00 68488.00 0.1000 2.3038
18 30.90 36171.00 72507.00 0.1000 2.3039
19 32.20 38170.00 76525.00 0.1000 2.3042
20 33.51 40161.00 80537.00 0.1027 2.3039
21 35.17 42152.00 84549.00 0.1000 2.3035
22 36.44 44158.00 88575.00 0.1006 2.3038
23 37.76 46149.00 92587.00 0.1001 2.3032
24 38.99 48140.00 96599.00 0.1000 2.3031
25 40.26 50146.00 100625.00 0.1000 2.3026
26 41.52 52152.00 104651.00 0.1000 2.3040
27 43.11 54157.00 108670.00 0.1000 2.3040
28 44.72 56169.00 112697.00 0.1013 2.3044
29 46.18 58168.00 116715.00 0.1173 2.3033
30 47.66 60173.00 120734.00 0.1193 2.3022
31 48.92 62178.00 124753.00 0.1201 2.3014
32 50.17 64177.00 128771.00 0.1215 2.3009
33 51.47 66182.00 132790.00 0.1038 2.2990
34 52.74 68187.00 136809.00 0.1124 2.2975
35 54.00 70192.00 140828.00 0.1087 2.2964
36 55.26 72197.00 144847.00 0.1059 2.2959
37 56.57 74202.00 148866.00 0.1011 2.2955
38 57.83 76207.00 152885.00 0.1053 2.2944
39 59.09 78212.00 156904.00 0.1000 2.2947
40 60.34 80217.00 160923.00 0.1000 2.2885
41 61.64 82222.00 164942.00 0.1000 2.2868
42 62.95 84227.00 168961.00 0.1000 2.2867
43 64.20 86232.00 172980.00 0.1000 2.2790
44 65.45 88231.00 176998.00 0.1013 2.2762
45 66.71 90236.00 181017.00 0.1027 2.2764
46 67.98 92227.00 185029.00 0.1067 2.2684
47 69.27 94224.00 189042.00 0.1129 2.2615
48 70.53 96229.00 193061.00 0.1058 2.2578
49 71.80 98234.00 197080.00 0.1197 2.2504
50 73.14 100233.00 201098.00 0.1182 2.2499
51 74.40 102239.00 205124.00 0.1356 2.2394
52 75.68 104244.00 209143.00 0.1303 2.2416
53 76.99 106249.00 213162.00 0.1435 2.2367
54 78.28 108254.00 217181.00 0.1277 2.2708
55 79.55 110245.00 221193.00 0.1520 2.2456
56 80.82 112244.00 225211.00 0.1341 2.2354
57 82.08 114249.00 229230.00 0.1476 2.2131
58 83.35 116254.00 233249.00 0.1332 2.2457
59 84.67 118253.00 237267.00 0.1311 2.2729
60 85.97 120258.00 241286.00 0.1597 2.2171
61 87.27 122263.00 245305.00 0.1334 2.2309
62 88.55 124269.00 249331.00 0.1591 2.2086
63 89.83 126274.00 253350.00 0.1343 2.2469
64 91.15 128273.00 257368.00 0.1583 2.1882
65 92.42 130272.00 261386.00 0.1404 2.2224
66 93.74 132263.00 265398.00 0.1532 2.2183
