{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 4, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 800, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 2.49 3521.00 5506.00 0.0992 2.3029
2 19.84 112286.00 105598.00 0.1295 2.4008
3 35.92 226156.00 211220.00 0.1277 2.3879
4 51.76 348187.00 321891.00 0.1428 2.3791
5 69.86 466393.00 426634.00 0.1105 2.3761
6 85.82 596537.00 541236.00 0.1745 2.3388
7 101.53 727010.00 660824.00 0.1448 2.3578
8 116.87 857858.00 781118.00 0.1654 2.3526
9 132.38 983604.00 894936.00 0.1731 2.3102
10 147.60 1105275.00 1005296.00 0.1642 2.3588
11 162.58 1228125.00 1116221.00 0.1796 2.3206
12 178.45 1357834.00 1232666.00 0.1918 2.2822
13 193.92 1493894.00 1354666.00 0.1887 2.3099
14 209.52 1625583.00 1471033.00 0.2048 2.2383
15 224.87 1759055.00 1591537.00 0.2130 2.1823
16 240.26 1894277.00 1713697.00 0.2053 2.1885
17 256.73 2027180.00 1831990.00 0.2068 2.1876
18 272.15 2162251.00 1952115.00 0.2122 2.1651
19 287.43 2290912.00 2070293.00 0.2029 2.2367
20 303.87 2423721.00 2190883.00 0.2319 2.1262
21 319.63 2555736.00 2311765.00 0.2382 2.1014
22 335.79 2687252.00 2432016.00 0.2274 2.1388
23 351.26 2817581.00 2549274.00 0.2130 2.1550
24 366.40 2954022.00 2673703.00 0.2347 2.0843
25 381.87 3087851.00 2795003.00 0.2267 2.0934
26 396.56 3224731.00 2917349.00 0.2373 2.0552
27 411.39 3358754.00 3039012.00 0.2447 2.0794
28 426.96 3490622.00 3156725.00 0.2302 2.0661
29 441.98 3625984.00 3276371.00 0.2308 2.1020
30 458.13 3755243.00 3393372.00 0.2459 2.0218
31 473.83 3886517.00 3510879.00 0.2344 2.1007
32 488.91 4023016.00 3634012.00 0.2513 2.0375
33 504.98 4156716.00 3754743.00 0.2608 1.9653
34 520.06 4288575.00 3873918.00 0.2462 2.0357
35 535.06 4419684.00 3992167.00 0.2345 2.0084
36 551.35 4548886.00 4109168.00 0.2635 1.9693
37 566.42 4678004.00 4226135.00 0.2399 2.0673
38 581.28 4807054.00 4343343.00 0.2453 1.9939
39 596.10 4941820.00 4464629.00 0.2507 2.0095
40 610.91 5073615.00 4584236.00 0.2621 1.9583
41 625.51 5206135.00 4705142.00 0.2649 1.9894
42 640.24 5338347.00 4823629.00 0.2382 2.0573
43 654.90 5472171.00 4946218.00 0.2647 1.9308
44 670.26 5603896.00 5067548.00 0.2425 1.9843
45 685.00 5737590.00 5189247.00 0.2652 1.9811
46 699.79 5870514.00 5308457.00 0.2608 2.0114
47 714.51 5997352.00 5422985.00 0.2587 1.9833
48 729.24 6130194.00 5543055.00 0.2605 1.9288
49 745.66 6257759.00 5659895.00 0.2647 1.9300
50 761.00 6391927.00 5781618.00 0.2679 1.9314
51 776.10 6525040.00 5901644.00 0.2803 1.9041
52 792.50 6658522.00 6023239.00 0.2838 1.8705
53 807.97 6794009.00 6143120.00 0.2713 1.9058
54 823.28 6929650.00 6262982.00 0.2827 1.8744
55 839.77 7060623.00 6380811.00 0.2828 1.9007
56 855.00 7193840.00 6501111.00 0.2845 1.9346
57 870.12 7327248.00 6620947.00 0.2620 1.9861
58 885.08 7463117.00 6744151.00 0.2880 1.8551
59 900.00 7600688.00 6867999.00 0.2851 1.8902
60 915.37 7736746.00 6990981.00 0.2868 1.9023
61 930.40 7869307.00 7111268.00 0.2946 1.8526
62 945.13 7994474.00 7222623.00 0.2492 2.0574
63 959.86 8119395.00 7330714.00 0.3167 1.7863
64 974.61 8255033.00 7450144.00 0.3003 1.8452
65 989.60 8387643.00 7568692.00 0.3070 1.8270
66 1004.65 8527422.00 7693043.00 0.3197 1.7864
67 1019.64 8663763.00 7815063.00 0.3101 1.8324
68 1035.65 8796601.00 7935374.00 0.3028 1.8467
69 1050.97 8931968.00 8060389.00 0.3124 1.8324
70 1066.03 9068339.00 8185484.00 0.3398 1.7426
71 1081.28 9211320.00 8312078.00 0.3163 1.8022
72 1096.25 9352717.00 8436520.00 0.3243 1.7765
73 1111.13 9486094.00 8555144.00 0.3134 1.8377
74 1126.14 9620244.00 8675159.00 0.2895 1.9218
75 1141.06 9745926.00 8789521.00 0.3455 1.7498
76 1156.71 9874149.00 8905169.00 0.3319 1.7810
77 1172.31 10005065.00 9021439.00 0.3411 1.7466
78 1187.32 10130734.00 9134684.00 0.2863 2.0408
79 1202.09 10249808.00 9241650.00 0.3425 1.7573
80 1218.59 10383672.00 9361584.00 0.3389 1.7672
81 1234.50 10514101.00 9481619.00 0.3428 1.7361
82 1249.53 10650520.00 9606192.00 0.3543 1.7190
83 1264.48 10785807.00 9729073.00 0.3493 1.7299
84 1281.32 10917405.00 9848469.00 0.3211 1.8275
85 1296.53 11056324.00 9977175.00 0.3527 1.7532
86 1311.54 11179099.00 10089108.00 0.3695 1.7092
87 1326.63 11313467.00 10210751.00 0.3551 1.7185
88 1341.51 11435652.00 10321682.00 0.3687 1.7042
89 1356.46 11562922.00 10437308.00 0.3301 1.8205
90 1371.35 11693533.00 10555881.00 0.3483 1.7510
91 1386.37 11820082.00 10672069.00 0.3434 1.7674
92 1402.15 11952273.00 10792854.00 0.3793 1.6607
93 1417.62 12087384.00 10913012.00 0.3609 1.7141
94 1432.62 12222198.00 11033036.00 0.3783 1.6778
95 1447.41 12356001.00 11153676.00 0.3712 1.6878
96 1462.06 12489179.00 11274369.00 0.3741 1.6926
97 1477.71 12620357.00 11394598.00 0.3656 1.7074
98 1492.87 12755757.00 11517039.00 0.3647 1.7005
99 1508.64 12887026.00 11636460.00 0.3697 1.6908
100 1524.50 13019126.00 11755989.00 0.3580 1.7355
101 1539.63 13155367.00 11879688.00 0.3749 1.7063
102 1554.78 13291378.00 12005427.00 0.3731 1.6824
103 1569.92 13417787.00 12121422.00 0.3754 1.6916
104 1585.39 13554934.00 12245243.00 0.3836 1.6540
105 1601.19 13688166.00 12367305.00 0.3825 1.6693
106 1616.83 13824823.00 12490299.00 0.3878 1.6501
107 1632.31 13961806.00 12613516.00 0.3972 1.6282
108 1648.04 14096985.00 12736042.00 0.4038 1.6199
109 1663.24 14234948.00 12862271.00 0.3831 1.6522
110 1678.27 14368536.00 12983987.00 0.3889 1.6470
111 1693.48 14502047.00 13104049.00 0.3968 1.6386
112 1708.47 14635260.00 13224675.00 0.3695 1.7493
113 1724.19 14766638.00 13344478.00 0.3864 1.6802
114 1739.27 14900680.00 13466098.00 0.3901 1.6497
115 1755.53 15032413.00 13584395.00 0.3982 1.6316
116 1770.52 15153670.00 13696768.00 0.3946 1.6719
117 1785.54 15275775.00 13810022.00 0.4124 1.6176
118 1800.45 15402345.00 13925151.00 0.4075 1.6074
119 1815.46 15533456.00 14046743.00 0.3858 1.6793
120 1830.18 15656407.00 14159304.00 0.3743 1.7488
121 1844.98 15786713.00 14279049.00 0.3874 1.7022
122 1859.63 15918830.00 14399707.00 0.4108 1.6135
123 1874.45 16045447.00 14514277.00 0.3975 1.6344
124 1889.78 16173817.00 14629913.00 0.3865 1.6988
125 1904.83 16299550.00 14747218.00 0.4144 1.5913
126 1919.91 16428695.00 14863725.00 0.4179 1.5955
127 1934.90 16564586.00 14986467.00 0.4120 1.6099
128 1949.95 16697450.00 15106234.00 0.4329 1.5423
129 1966.20 16831163.00 15226167.00 0.4373 1.5281
130 1982.63 16966372.00 15350107.00 0.4000 1.6523
131 1999.36 17099568.00 15470014.00 0.4203 1.6149
132 2015.18 17233669.00 15591248.00 0.4190 1.5774
133 2030.31 17368764.00 15712262.00 0.4257 1.5687
134 2045.35 17504185.00 15832327.00 0.4222 1.5977
135 2060.19 17637170.00 15953783.00 0.4365 1.5458
136 2075.10 17771184.00 16075912.00 0.4302 1.5746
137 2089.81 17896899.00 16190171.00 0.4216 1.5907
138 2104.59 18031299.00 16311103.00 0.4225 1.5863
139 2119.35 18166787.00 16433112.00 0.4296 1.5722
140 2134.99 18301771.00 16555188.00 0.4453 1.5057
141 2149.88 18438621.00 16679173.00 0.4329 1.5444
142 2164.67 18572785.00 16799722.00 0.4366 1.5572
143 2179.52 18704335.00 16919587.00 0.4315 1.5608
144 2194.32 18826600.00 17030845.00 0.4451 1.5433
145 2210.23 18947282.00 17141706.00 0.4394 1.5691
146 2225.41 19072936.00 17256340.00 0.4248 1.6255
147 2241.75 19200618.00 17373210.00 0.4320 1.5986
148 2257.25 19332715.00 17491028.00 0.4480 1.5144
149 2272.63 19470850.00 17615465.00 0.4307 1.5637
150 2288.02 19606305.00 17737065.00 0.4488 1.5179
151 2303.02 19736518.00 17856610.00 0.4557 1.5063
152 2317.87 19866392.00 17974935.00 0.4344 1.5759
