{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 4, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 10000, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 8.53 2387.00 4488.00 0.1000 2.3032
2 9.81 4386.00 8506.00 0.1000 2.3060
3 11.08 6391.00 12525.00 0.1000 2.3104
4 12.36 8396.00 16544.00 0.1000 2.3178
5 13.66 10395.00 20562.00 0.1000 2.3290
6 14.95 12401.00 24588.00 0.1000 2.3455
7 16.23 14392.00 28600.00 0.1000 2.3867
8 17.54 16383.00 32612.00 0.1000 2.4495
9 18.82 18374.00 36624.00 0.1000 2.4502
10 20.10 20379.00 40643.00 0.1000 2.4874
11 21.36 22384.00 44662.00 0.1000 2.4854
12 22.64 24389.00 48681.00 0.1000 2.4850
13 23.91 26394.00 52700.00 0.1000 2.4799
14 25.18 28399.00 56719.00 0.1000 2.5452
15 26.45 30398.00 60737.00 0.1000 2.5158
16 27.72 32403.00 64756.00 0.1000 2.6003
17 29.00 34394.00 68768.00 0.1000 2.5513
18 30.31 36399.00 72787.00 0.1000 2.6146
19 31.62 38390.00 76799.00 0.1000 2.5449
20 32.88 40395.00 80818.00 0.1000 2.5996
21 34.16 42400.00 84837.00 0.1000 2.6180
22 35.47 44405.00 88856.00 0.1000 2.6095
23 36.73 46410.00 92875.00 0.1000 2.5793
24 38.01 48401.00 96887.00 0.1000 2.7601
25 39.29 50406.00 100906.00 0.1000 2.5467
26 40.57 52411.00 104925.00 0.1000 2.5966
27 41.88 54416.00 108944.00 0.1000 2.6498
28 43.16 56422.00 112970.00 0.1000 2.7067
29 44.43 58413.00 116982.00 0.1000 2.6288
30 45.71 60418.00 121001.00 0.1000 2.8030
31 46.98 62409.00 125013.00 0.1000 2.6138
32 48.26 64414.00 129032.00 0.1000 2.6366
33 49.96 66405.00 133044.00 0.1000 2.6675
34 51.24 68404.00 137062.00 0.1000 2.6863
35 52.53 70409.00 141081.00 0.1000 2.7296
36 53.80 72400.00 145093.00 0.1000 2.8278
37 55.09 74406.00 149119.00 0.1000 2.6771
38 56.38 76405.00 153137.00 0.1000 2.6938
39 57.68 78410.00 157156.00 0.1000 2.7114
40 58.98 80409.00 161174.00 0.1000 2.7282
41 60.26 82400.00 165186.00 0.1000 2.8034
42 61.55 84405.00 169205.00 0.1000 2.7442
43 62.85 86396.00 173217.00 0.1000 2.7494
44 64.14 88401.00 177236.00 0.1000 2.8032
45 65.43 90406.00 181255.00 0.1000 2.8249
46 66.72 92405.00 185273.00 0.1000 2.8018
47 68.06 94404.00 189291.00 0.1000 2.7510
48 69.34 96395.00 193303.00 0.1000 2.8987
49 70.62 98400.00 197322.00 0.1000 2.6919
50 71.90 100405.00 201341.00 0.1000 2.7249
51 73.23 102410.00 205360.00 0.1000 2.8407
52 74.51 104415.00 209379.00 0.1000 2.7670
53 75.79 106406.00 213391.00 0.1000 2.9478
54 77.10 108411.00 217410.00 0.1000 2.6773
55 78.38 110410.00 221428.00 0.1000 2.7029
56 79.68 112407.00 225441.00 0.1000 2.7326
57 81.09 114433.00 229475.00 0.1000 2.7481
58 82.36 116432.00 233493.00 0.1000 2.7794
59 83.62 118437.00 237512.00 0.1000 2.7911
60 84.90 120428.00 241524.00 0.1000 2.7777
61 86.22 122433.00 245543.00 0.1000 2.7878
62 87.53 124438.00 249562.00 0.1000 2.7869
63 88.81 126443.00 253581.00 0.1000 2.7989
64 90.08 128448.00 257600.00 0.1000 2.8337
65 91.39 130453.00 261619.00 0.1000 2.8246
66 92.65 132452.00 265637.00 0.1000 2.8756
67 93.92 134457.00 269656.00 0.1000 2.8547
68 95.24 136462.00 273675.00 0.1000 2.8169
69 96.51 138467.00 277694.00 0.1000 2.7856
70 97.78 140472.00 281713.00 0.1000 2.8645
71 99.07 142477.00 285732.00 0.1000 2.8120
72 100.37 144476.00 289750.00 0.1000 2.8901
73 101.64 146475.00 293768.00 0.1000 2.7639
74 102.92 148474.00 297786.00 0.1000 2.8656
75 104.21 150479.00 301805.00 0.1000 2.7965
76 105.49 152484.00 305824.00 0.1000 2.9572
77 106.76 154489.00 309843.00 0.1000 2.7296
78 108.04 156488.00 313861.00 0.1000 2.7534
79 109.35 158622.00 318005.00 0.1000 2.7880
80 110.90 160621.00 322023.00 0.1000 2.8477
81 112.18 162626.00 326042.00 0.1000 3.0182
82 113.50 164631.00 330061.00 0.1000 2.7173
83 114.81 166636.00 334080.00 0.1000 2.7251
84 116.11 168642.00 338106.00 0.1000 2.7545
85 117.39 170656.00 342138.00 0.1000 2.7767
86 118.71 172661.00 346157.00 0.1000 2.7840
87 119.98 174666.00 350176.00 0.1000 2.8044
88 121.24 176672.00 354202.00 0.1000 2.8094
89 122.51 178678.00 358228.00 0.1000 2.8100
90 123.81 180683.00 362247.00 0.1000 2.8283
91 125.08 182688.00 366266.00 0.1000 2.8137
92 126.35 184694.00 370292.00 0.1000 2.8064
93 127.66 186699.00 374311.00 0.1000 2.8202
94 128.93 188704.00 378330.00 0.1000 2.8604
95 130.20 190710.00 382356.00 0.1000 2.8469
96 131.50 192716.00 386382.00 0.1000 2.8417
97 132.78 194722.00 390408.00 0.1000 2.8299
98 134.06 196728.00 394434.00 0.1000 2.8335
99 135.32 198734.00 398460.00 0.1000 2.8471
100 136.59 200740.00 402486.00 0.1000 2.8542
101 137.87 202745.00 406505.00 0.1000 2.8549
102 139.15 204751.00 410531.00 0.1000 2.8559
103 140.41 206757.00 414557.00 0.1000 2.8623
104 141.69 208763.00 418583.00 0.1000 2.8608
105 142.96 210769.00 422609.00 0.1000 2.8227
106 144.23 212768.00 426627.00 0.1000 2.8763
107 145.49 214767.00 430645.00 0.1000 2.8199
108 146.77 216772.00 434664.00 0.1000 2.8224
109 148.05 218777.00 438683.00 0.1000 2.8496
110 149.32 220783.00 442709.00 0.1000 2.8351
111 150.62 222782.00 446727.00 0.1000 2.7981
112 151.92 224787.00 450746.00 0.1000 2.9167
113 153.22 226792.00 454765.00 0.1000 2.7363
114 154.49 228791.00 458783.00 0.1000 2.7670
115 155.79 230796.00 462802.00 0.1000 2.8510
116 157.06 232795.00 466820.00 0.1000 2.8898
117 158.32 234794.00 470838.00 0.1000 2.7302
118 159.64 236793.00 474856.00 0.1000 2.8120
119 160.97 238792.00 478874.00 0.1000 3.0010
120 162.30 240791.00 482892.00 0.1069 2.7065
121 163.65 242790.00 486910.00 0.1000 2.7917
122 164.92 244781.00 490922.00 0.1000 2.7795
123 166.23 246766.00 494933.00 0.0999 2.7736
124 167.52 248751.00 498944.00 0.1000 2.8068
125 168.89 250742.00 502956.00 0.1000 2.8981
126 170.17 252748.00 506982.00 0.1065 2.7338
127 171.46 254753.00 511001.00 0.1003 2.8078
128 172.78 256758.00 515020.00 0.1002 2.8289
129 174.07 258757.00 519038.00 0.1006 2.8485
130 175.34 260762.00 523057.00 0.1057 2.8211
131 176.62 262767.00 527076.00 0.1131 2.8626
132 177.90 264772.00 531095.00 0.1268 2.8658
133 179.19 266777.00 535114.00 0.1342 2.8307
134 180.47 268782.00 539133.00 0.1271 2.9206
135 181.74 270787.00 543152.00 0.1444 2.7119
136 183.03 272792.00 547171.00 0.1269 2.8978
137 184.32 274797.00 551190.00 0.1442 2.6884
138 185.64 276802.00 555209.00 0.1371 2.7971
139 186.93 278807.00 559228.00 0.1389 2.7737
140 188.94 280806.00 563246.00 0.1329 2.8301
141 190.27 282805.00 567264.00 0.1391 2.7577
142 191.56 284804.00 571282.00 0.1253 2.9417
143 192.89 286809.00 575301.00 0.1426 2.7174
144 194.21 288808.00 579319.00 0.1367 2.8068
145 195.51 290814.00 583345.00 0.1361 2.8253
146 196.80 292813.00 587363.00 0.1409 2.7851
147 198.08 294812.00 591381.00 0.1380 2.8100
148 199.35 296817.00 595400.00 0.1440 2.7430
149 200.64 298823.00 599426.00 0.1333 2.8563
150 201.92 300828.00 603445.00 0.1421 2.7185
151 203.22 302833.00 607464.00 0.1366 2.7988
152 204.52 304853.00 611497.00 0.1404 2.7874
153 205.82 306858.00 615516.00 0.1321 2.8997
154 207.12 308863.00 619535.00 0.1327 2.6923
155 208.41 310868.00 623554.00 0.1369 2.7728
156 209.70 312873.00 627573.00 0.1381 2.7670
157 211.00 314878.00 631592.00 0.1324 2.8181
158 212.29 316884.00 635618.00 0.1419 2.8320
159 213.90 318890.00 639644.00 0.1411 2.8632
160 215.19 320895.00 643663.00 0.1338 2.6832
161 216.48 322900.00 647682.00 0.1414 2.7866
162 217.80 324905.00 651701.00 0.1342 2.8569
163 219.12 326910.00 655720.00 0.1388 2.7126
164 220.42 328909.00 659738.00 0.1381 2.8292
165 221.74 330914.00 663757.00 0.1420 2.7209
166 223.03 332919.00 667776.00 0.1369 2.8296
167 224.32 334924.00 671795.00 0.1427 2.7470
168 225.61 336929.00 675814.00 0.1421 2.7180
169 226.91 338934.00 679833.00 0.1358 2.8549
170 228.22 340939.00 683852.00 0.1382 2.6992
171 229.51 342944.00 687871.00 0.1409 2.7449
172 230.81 344949.00 691890.00 0.1378 2.8313
173 232.11 346954.00 695909.00 0.1437 2.7485
174 233.45 348959.00 699928.00 0.1392 2.8126
175 234.74 350964.00 703947.00 0.1400 2.8592
176 236.03 352963.00 707965.00 0.1431 2.7846
177 237.33 354983.00 711998.00 0.1424 2.7724
178 238.66 356988.00 716017.00 0.1434 2.7501
179 239.99 358993.00 720036.00 0.1419 2.7774
180 241.31 360992.00 724054.00 0.1452 2.7691
181 242.60 362997.00 728073.00 0.1447 2.7285
182 243.88 365002.00 732092.00 0.1454 2.7890
183 245.16 367001.00 736110.00 0.1442 2.8197
184 246.46 369006.00 740129.00 0.1453 2.8105
185 247.75 371011.00 744148.00 0.1417 2.7901
186 249.04 373016.00 748167.00 0.1423 2.7139
187 250.38 375021.00 752186.00 0.1425 2.7649
188 251.70 377020.00 756204.00 0.1425 2.6834
189 253.00 379025.00 760223.00 0.1380 2.7906
190 254.30 381030.00 764242.00 0.1416 2.7030
191 255.61 383035.00 768261.00 0.1412 2.7353
192 256.89 385040.00 772280.00 0.1392 2.7208
193 258.16 387045.00 776299.00 0.1385 2.8162
194 259.47 389050.00 780318.00 0.1418 2.7128
195 260.78 391055.00 784337.00 0.1358 2.8139
196 262.06 393060.00 788356.00 0.1441 2.7405
197 263.39 395065.00 792375.00 0.1379 2.8069
198 264.72 397070.00 796394.00 0.1439 2.6827
199 266.02 399076.00 800420.00 0.1361 2.8980
200 267.32 401081.00 804439.00 0.1405 2.6438
201 268.65 403086.00 808458.00 0.1401 2.6986
202 269.95 405091.00 812477.00 0.1400 2.7576
203 271.27 407096.00 816496.00 0.1489 2.7042
204 272.60 409095.00 820514.00 0.1471 2.6922
205 273.87 411100.00 824533.00 0.1446 2.8287
206 275.16 413105.00 828552.00 0.1462 2.6755
207 276.49 415110.00 832571.00 0.1427 2.7275
208 277.83 417109.00 836589.00 0.1460 2.6672
209 279.13 419114.00 840608.00 0.1464 2.7077
210 280.42 421119.00 844627.00 0.1507 2.7177
211 281.72 423124.00 848646.00 0.1567 2.6973
212 283.01 425123.00 852664.00 0.1587 2.7806
213 284.30 427128.00 856683.00 0.1571 2.7385
214 285.59 429133.00 860702.00 0.1729 2.7339
215 286.87 431138.00 864721.00 0.1563 2.7961
216 288.16 433137.00 868739.00 0.1651 2.7038
217 289.45 435142.00 872758.00 0.1612 2.6947
218 290.73 437147.00 876777.00 0.1625 2.7269
219 292.00 439146.00 880795.00 0.1665 2.6872
220 293.29 441151.00 884814.00 0.1582 2.6957
221 294.57 443157.00 888840.00 0.1570 2.6669
222 295.85 445162.00 892859.00 0.1691 2.6763
223 297.12 447167.00 896878.00 0.1757 2.6489
224 298.39 449172.00 900897.00 0.1594 2.6922
225 299.71 451177.00 904916.00 0.1758 2.6807
226 300.97 453182.00 908935.00 0.1609 2.7129
227 302.25 455187.00 912954.00 0.1729 2.5861
228 303.53 457192.00 916973.00 0.1486 2.7095
229 304.81 459197.00 920992.00 0.1599 2.6944
230 306.10 461202.00 925011.00 0.1572 2.6922
231 307.43 463207.00 929030.00 0.1694 2.7555
232 308.72 465212.00 933049.00 0.1529 2.6711
233 310.01 467217.00 937068.00 0.1563 2.6947
234 311.34 469222.00 941087.00 0.1726 2.6499
235 312.62 471227.00 945106.00 0.1515 2.6504
236 313.90 473232.00 949125.00 0.1636 2.6716
237 315.16 475231.00 953143.00 0.1676 2.7616
238 316.76 477237.00 957169.00 0.1772 2.6882
239 318.04 479242.00 961188.00 0.1762 2.6966
240 319.32 481247.00 965207.00 0.1595 2.7862
241 320.64 483246.00 969225.00 0.1625 2.6360
242 322.04 485245.00 973243.00 0.1352 2.6810
243 323.34 487250.00 977262.00 0.1664 2.6196
244 324.63 489255.00 981281.00 0.1384 2.7035
245 325.92 491260.00 985300.00 0.1681 2.7391
246 327.20 493265.00 989319.00 0.1604 2.6967
247 328.49 495270.00 993338.00 0.1574 2.6664
248 329.78 497275.00 997357.00 0.1218 2.7182
249 331.07 499280.00 1001376.00 0.1563 2.6610
250 332.38 501285.00 1005395.00 0.1551 2.6723
251 333.66 503290.00 1009414.00 0.1591 2.6163
252 334.95 505295.00 1013433.00 0.1392 2.7924
253 336.25 507300.00 1017452.00 0.1647 2.6732
254 337.55 509305.00 1021471.00 0.1588 2.7327
255 338.85 511310.00 1025490.00 0.1607 2.5906
256 340.13 513315.00 1029509.00 0.1273 2.6473
257 341.41 515321.00 1033535.00 0.1361 2.6887
258 342.68 517326.00 1037554.00 0.1454 2.7060
259 343.97 519331.00 1041573.00 0.1512 2.6893
260 345.25 521336.00 1045592.00 0.1617 2.6708
261 346.53 523341.00 1049611.00 0.1430 2.7402
262 347.81 525346.00 1053630.00 0.1651 2.6513
263 349.09 527351.00 1057649.00 0.1530 2.6982
264 350.37 529356.00 1061668.00 0.1665 2.6999
265 351.64 531361.00 1065687.00 0.1649 2.7430
266 352.91 533367.00 1069713.00 0.1671 2.6969
267 354.21 535372.00 1073732.00 0.1523 2.6291
268 355.49 537377.00 1077751.00 0.1341 2.7527
269 356.81 539382.00 1081770.00 0.1645 2.6863
270 358.11 541387.00 1085789.00 0.1445 2.6779
271 359.40 543392.00 1089808.00 0.1632 2.7211
272 360.68 545397.00 1093827.00 0.1285 2.7516
273 361.97 547402.00 1097846.00 0.1612 2.6886
274 363.25 549407.00 1101865.00 0.1572 2.6636
275 364.53 551412.00 1105884.00 0.1515 2.7016
276 365.80 553417.00 1109903.00 0.1536 2.6852
277 367.09 555422.00 1113922.00 0.1514 2.7251
278 368.36 557427.00 1117941.00 0.1687 2.6539
279 369.65 559432.00 1121960.00 0.1396 2.6732
280 370.93 561438.00 1125986.00 0.1617 2.6391
281 372.21 563443.00 1130005.00 0.1409 2.7241
282 373.50 565448.00 1134024.00 0.1665 2.6685
283 374.79 567453.00 1138043.00 0.1458 2.6383
284 376.07 569459.00 1142069.00 0.1471 2.6951
285 377.35 571464.00 1146088.00 0.1686 2.7439
286 378.63 573469.00 1150107.00 0.1513 2.6838
287 379.90 575474.00 1154126.00 0.1737 2.6458
288 381.19 577480.00 1158152.00 0.1411 2.6283
289 382.46 579485.00 1162171.00 0.1618 2.6844
290 383.76 581490.00 1166190.00 0.1472 2.6613
291 385.11 583495.00 1170209.00 0.1539 2.7014
292 386.39 585494.00 1174227.00 0.1696 2.6541
293 387.76 587499.00 1178246.00 0.1440 2.6289
294 389.05 589504.00 1182265.00 0.1712 2.6115
295 390.33 591509.00 1186284.00 0.1494 2.7244
296 391.65 593515.00 1190310.00 0.1706 2.6245
297 392.93 595520.00 1194329.00 0.1541 2.6204
298 394.22 597526.00 1198355.00 0.1588 2.6452
299 395.50 599525.00 1202373.00 0.1486 2.6567
300 396.79 601531.00 1206399.00 0.1656 2.6467
301 398.07 603536.00 1210418.00 0.1502 2.6962
302 399.36 605541.00 1214437.00 0.1591 2.5896
303 400.65 607547.00 1218463.00 0.1327 2.6613
304 401.94 609553.00 1222489.00 0.1556 2.6582
305 403.22 611558.00 1226508.00 0.1307 2.7024
306 404.54 613563.00 1230527.00 0.1506 2.6734
307 405.83 615562.00 1234545.00 0.1481 2.6850
308 407.14 617567.00 1238564.00 0.1699 2.6946
309 408.46 619572.00 1242583.00 0.1540 2.6811
310 409.76 621577.00 1246602.00 0.1579 2.6538
311 411.06 623582.00 1250621.00 0.1573 2.6403
312 412.35 625587.00 1254640.00 0.1558 2.6241
313 413.63 627592.00 1258659.00 0.1575 2.6514
314 414.92 629597.00 1262678.00 0.1479 2.6533
315 416.20 631602.00 1266697.00 0.1658 2.6278
316 417.47 633607.00 1270716.00 0.1037 3.1752
317 419.06 635621.00 1274748.00 0.1472 2.8591
318 420.34 637626.00 1278767.00 0.1082 2.5365
319 421.67 639631.00 1282786.00 0.1105 2.5734
320 422.99 641630.00 1286804.00 0.1087 2.6421
321 424.28 643635.00 1290823.00 0.1224 2.6193
322 425.57 645634.00 1294841.00 0.1390 2.6287
323 426.89 647633.00 1298859.00 0.1398 2.6901
324 428.18 649632.00 1302877.00 0.1517 2.6822
325 429.46 651631.00 1306895.00 0.1438 2.6422
326 430.74 653636.00 1310914.00 0.1423 2.6530
327 432.02 655641.00 1314933.00 0.1501 2.6578
328 433.31 657646.00 1318952.00 0.1476 2.6652
329 434.60 659651.00 1322971.00 0.1325 2.6944
330 435.87 661650.00 1326989.00 0.1481 2.6901
331 437.17 663655.00 1331008.00 0.1500 2.6604
332 438.45 665660.00 1335027.00 0.1549 2.6669
333 439.78 667659.00 1339045.00 0.1374 2.6958
334 441.08 669664.00 1343064.00 0.1411 2.6396
335 442.36 671669.00 1347083.00 0.1513 2.6861
336 443.64 673674.00 1351102.00 0.1503 2.6285
337 444.93 675680.00 1355128.00 0.1436 2.6676
338 446.21 677685.00 1359147.00 0.1449 2.6485
339 447.49 679690.00 1363166.00 0.1408 2.7000
340 448.79 681695.00 1367185.00 0.1402 2.6274
341 450.11 683700.00 1371204.00 0.1464 2.6264
342 451.44 685705.00 1375223.00 0.1553 2.6537
343 452.73 687710.00 1379242.00 0.1624 2.6552
344 454.05 689715.00 1383261.00 0.1448 2.5712
345 455.35 691721.00 1387287.00 0.1262 2.6584
346 456.63 693726.00 1391306.00 0.1466 2.7067
347 457.90 695731.00 1395325.00 0.1535 2.6621
348 459.20 697736.00 1399344.00 0.1664 2.6361
349 460.58 699735.00 1403362.00 0.1451 2.6078
350 461.86 701740.00 1407381.00 0.1424 2.5891
351 463.14 703739.00 1411399.00 0.1449 2.5907
352 464.59 705744.00 1415418.00 0.1442 2.6866
353 465.90 707750.00 1419444.00 0.1365 2.6507
354 467.18 709756.00 1423470.00 0.1437 2.6635
355 468.47 711761.00 1427489.00 0.1572 2.6654
356 469.79 713766.00 1431508.00 0.1478 2.5651
357 471.11 715771.00 1435527.00 0.1301 2.6273
358 472.39 717776.00 1439546.00 0.1477 2.6718
359 473.71 719781.00 1443565.00 0.1636 2.6241
360 474.99 721786.00 1447584.00 0.1430 2.6213
361 476.28 723791.00 1451603.00 0.1510 2.6857
362 477.55 725796.00 1455622.00 0.1320 2.6066
363 478.85 727795.00 1459640.00 0.1363 2.5868
364 480.13 729800.00 1463659.00 0.1476 2.6244
365 481.40 731805.00 1467678.00 0.1512 2.6129
366 482.70 733810.00 1471697.00 0.1441 2.6960
367 484.00 735815.00 1475716.00 0.1576 2.6575
368 485.33 737820.00 1479735.00 0.1628 2.6005
369 486.61 739819.00 1483753.00 0.1671 2.6942
370 487.90 741825.00 1487779.00 0.1810 2.6648
371 489.23 743830.00 1491798.00 0.1491 2.5785
372 490.53 745815.00 1495809.00 0.1465 2.5750
373 491.85 747820.00 1499828.00 0.1499 2.6785
374 493.15 749825.00 1503847.00 0.1495 2.6079
375 494.43 751830.00 1507866.00 0.1547 2.5217
376 495.70 753835.00 1511885.00 0.1491 2.5919
377 496.98 755834.00 1515903.00 0.1480 2.5565
378 498.28 757839.00 1519922.00 0.1639 2.6499
379 499.57 759838.00 1523940.00 0.1662 2.6673
380 500.87 761843.00 1527959.00 0.1399 2.6236
381 502.17 763848.00 1531978.00 0.1611 2.6517
382 503.48 765854.00 1536004.00 0.1658 2.6281
383 504.77 767860.00 1540030.00 0.1627 2.5883
384 506.06 769865.00 1544049.00 0.1446 2.6104
385 507.33 771864.00 1548067.00 0.1556 2.6202
386 508.64 773869.00 1552086.00 0.1675 2.5783
387 509.97 775874.00 1556105.00 0.1508 2.6268
388 511.24 777901.00 1560146.00 0.1653 2.6534
389 512.54 779907.00 1564172.00 0.1576 2.6675
390 513.83 781912.00 1568191.00 0.1499 2.6486
391 515.11 783918.00 1572217.00 0.1607 2.6188
392 516.41 785924.00 1576243.00 0.1565 2.6274
393 517.74 787923.00 1580261.00 0.1517 2.6228
394 519.07 789928.00 1584280.00 0.1561 2.6035
395 520.35 791934.00 1588306.00 0.1000 4.2028
396 521.99 793948.00 1592338.00 0.1473 3.0350
397 523.27 795947.00 1596356.00 0.1000 2.5253
398 524.59 797952.00 1600375.00 0.1006 2.5710
399 525.91 799957.00 1604394.00 0.1228 2.5968
400 527.22 801962.00 1608413.00 0.1162 2.6082
401 528.50 803967.00 1612432.00 0.1157 2.6182
402 529.79 805972.00 1616451.00 0.1232 2.6668
403 531.08 807977.00 1620470.00 0.1317 2.6378
404 532.37 809982.00 1624489.00 0.1212 2.6281
405 533.67 811988.00 1628515.00 0.1140 2.6306
406 534.99 813987.00 1632533.00 0.1409 2.6010
407 536.29 815992.00 1636552.00 0.1343 2.5983
408 537.58 817997.00 1640571.00 0.1512 2.6290
409 538.87 820002.00 1644590.00 0.1368 2.6272
410 540.15 822007.00 1648609.00 0.1226 2.6106
411 541.44 824012.00 1652628.00 0.1508 2.6124
412 542.74 826017.00 1656647.00 0.1410 2.6041
413 544.09 828022.00 1660666.00 0.1580 2.5412
414 545.39 830027.00 1664685.00 0.1701 2.6353
415 546.73 832032.00 1668704.00 0.1272 2.6143
416 548.03 834037.00 1672723.00 0.1484 2.6335
417 549.32 836042.00 1676742.00 0.1572 2.6492
418 550.63 838047.00 1680761.00 0.1516 2.5297
419 551.90 840052.00 1684780.00 0.1351 2.5465
420 553.22 842057.00 1688799.00 0.1356 2.5603
421 554.56 844062.00 1692818.00 0.1422 2.6416
422 555.92 846068.00 1696844.00 0.1623 2.6931
