{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 1, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 8.54 3855.00 5726.00 0.1000 2.3026
2 54.51 156300.00 148966.00 0.1055 2.3037
3 100.58 308745.00 292206.00 0.1000 2.3053
4 147.24 461190.00 435446.00 0.1085 2.3071
5 194.03 613635.00 578686.00 0.1158 2.3067
6 240.30 766080.00 721926.00 0.1151 2.2883
7 287.65 918525.00 865166.00 0.1501 2.2688
8 333.12 1070970.00 1008406.00 0.1666 2.1778
9 380.24 1223415.00 1151646.00 0.1007 2.2621
10 425.62 1375860.00 1294886.00 0.2165 2.0992
11 472.48 1528305.00 1438126.00 0.1999 2.0973
12 518.21 1680750.00 1581366.00 0.2031 2.0560
13 564.52 1833195.00 1724606.00 0.2346 2.0742
14 610.64 1985640.00 1867846.00 0.2644 2.0135
15 657.81 2138085.00 2011086.00 0.2654 2.0121
16 703.61 2290530.00 2154326.00 0.2744 1.9818
17 751.05 2442975.00 2297566.00 0.2814 1.9578
18 798.50 2595420.00 2440806.00 0.2708 1.9783
19 845.27 2747865.00 2584046.00 0.2920 1.9245
20 892.04 2900310.00 2727286.00 0.2953 1.8931
21 939.19 3052755.00 2870526.00 0.2814 1.9319
22 986.19 3205200.00 3013766.00 0.2986 1.8641
23 1033.28 3357645.00 3157006.00 0.3055 1.8507
24 1079.46 3510090.00 3300246.00 0.3074 1.8387
25 1126.23 3662535.00 3443486.00 0.2580 1.9370
26 1172.58 3814980.00 3586726.00 0.3154 1.7930
27 1220.02 3967425.00 3729966.00 0.3012 1.8499
28 1266.49 4119870.00 3873206.00 0.3489 1.7562
29 1313.43 4272315.00 4016446.00 0.2811 1.8660
30 1359.72 4424760.00 4159686.00 0.3481 1.7178
31 1406.78 4577205.00 4302926.00 0.2267 2.0078
32 1453.90 4729650.00 4446166.00 0.3446 1.7088
33 1501.45 4882095.00 4589406.00 0.3685 1.6901
34 1547.69 5034540.00 4732646.00 0.3864 1.6474
35 1594.06 5186985.00 4875886.00 0.3039 1.8745
36 1640.04 5339430.00 5019126.00 0.3577 1.6690
37 1686.16 5491875.00 5162366.00 0.3815 1.6744
38 1732.09 5644320.00 5305606.00 0.3623 1.6878
39 1778.31 5796765.00 5448846.00 0.3271 1.7436
40 1824.26 5949210.00 5592086.00 0.4007 1.5736
41 1870.25 6101655.00 5735326.00 0.3818 1.6268
42 1916.20 6254100.00 5878566.00 0.4031 1.5841
43 1962.13 6406545.00 6021806.00 0.4207 1.5382
44 2008.59 6558990.00 6165046.00 0.4128 1.5681
45 2054.98 6711435.00 6308286.00 0.4149 1.5414
46 2101.21 6863880.00 6451526.00 0.4296 1.5052
47 2148.09 7016325.00 6594766.00 0.4421 1.4995
48 2194.61 7168770.00 6738006.00 0.4499 1.4614
49 2241.50 7321215.00 6881246.00 0.4484 1.4908
50 2287.31 7473660.00 7024486.00 0.4559 1.4493
51 2334.47 7626105.00 7167726.00 0.4605 1.4385
52 2380.31 7778550.00 7310966.00 0.4635 1.4478
53 2427.09 7930995.00 7454206.00 0.4762 1.3946
54 2474.33 8083440.00 7597446.00 0.4705 1.4108
55 2521.19 8235885.00 7740686.00 0.4490 1.4654
56 2568.32 8388330.00 7883926.00 0.4816 1.3804
57 2615.23 8540775.00 8027166.00 0.4887 1.3769
58 2661.38 8693220.00 8170406.00 0.4909 1.3719
59 2708.63 8845665.00 8313646.00 0.5004 1.3539
60 2755.69 8998110.00 8456886.00 0.5032 1.3279
61 2803.06 9150555.00 8600126.00 0.5074 1.3296
62 2849.10 9303000.00 8743366.00 0.5114 1.3185
63 2896.67 9455445.00 8886606.00 0.5180 1.3010
64 2943.14 9607890.00 9029846.00 0.5212 1.3043
65 2989.43 9760335.00 9173086.00 0.5201 1.3113
66 3035.79 9912780.00 9316326.00 0.5374 1.2578
67 3083.31 10065225.00 9459566.00 0.5258 1.3095
68 3129.95 10217670.00 9602806.00 0.5241 1.2830
69 3176.19 10370115.00 9746046.00 0.4509 1.4447
70 3222.19 10522560.00 9889286.00 0.5489 1.2324
71 3268.92 10675005.00 10032526.00 0.5517 1.2281
72 3315.02 10827450.00 10175766.00 0.5430 1.2343
73 3361.82 10979895.00 10319006.00 0.5548 1.2203
74 3408.27 11132340.00 10462246.00 0.5672 1.1924
75 3454.52 11284785.00 10605486.00 0.5623 1.2051
76 3500.74 11437230.00 10748726.00 0.5658 1.1930
77 3547.36 11589675.00 10891966.00 0.5719 1.1717
78 3593.00 11742120.00 11035206.00 0.5307 1.2850
79 3638.93 11894565.00 11178446.00 0.5791 1.1614
80 3685.79 12047010.00 11321686.00 0.5497 1.2133
81 3732.09 12199455.00 11464926.00 0.5883 1.1300
82 3778.63 12351900.00 11608166.00 0.5479 1.2288
83 3825.05 12504345.00 11751406.00 0.5879 1.1236
84 3871.63 12656790.00 11894646.00 0.4980 1.4516
85 3918.33 12809235.00 12037886.00 0.5980 1.1117
86 3965.20 12961680.00 12181126.00 0.5220 1.3345
87 4012.44 13114125.00 12324366.00 0.5967 1.1119
88 4058.74 13266570.00 12467606.00 0.6019 1.0935
89 4105.04 13419015.00 12610846.00 0.6116 1.0721
90 4151.95 13571460.00 12754086.00 0.5719 1.1818
91 4198.17 13723905.00 12897326.00 0.6158 1.0607
92 4244.93 13876350.00 13040566.00 0.6219 1.0532
93 4291.17 14028795.00 13183806.00 0.6221 1.0423
