{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 0, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 3.41 3711.00 5496.00 0.0939 2.3027
2 45.27 154390.00 146961.00 0.1255 2.2980
3 88.03 304872.00 288255.00 0.1000 2.3156
4 129.88 455698.00 429893.00 0.1000 2.3013
5 172.34 606043.00 571092.00 0.1528 2.2850
6 214.02 756734.00 712591.00 0.2078 2.1958
7 256.20 907351.00 854019.00 0.2259 2.1413
8 298.21 1057970.00 995451.00 0.1794 2.1472
9 340.55 1208619.00 1136915.00 0.2687 1.9603
10 382.73 1359260.00 1278356.00 0.2512 1.9648
11 425.16 1509839.00 1419795.00 0.2928 1.8881
12 466.96 1660583.00 1561350.00 0.2933 1.8564
13 509.47 1811117.00 1702734.00 0.3274 1.8154
14 551.18 1961769.00 1844201.00 0.3496 1.7618
15 593.04 2112471.00 1985703.00 0.3539 1.7404
16 634.84 2263138.00 2127171.00 0.3659 1.7068
17 677.39 2413653.00 2268535.00 0.3597 1.7269
18 719.85 2564203.00 2409903.00 0.3792 1.6793
19 762.18 2714814.00 2551352.00 0.4047 1.6478
20 803.98 2865461.00 2692825.00 0.4144 1.5810
21 846.30 3016076.00 2834261.00 0.4299 1.5454
22 887.94 3166772.00 2975745.00 0.4345 1.5323
23 930.07 3317356.00 3117155.00 0.4441 1.5086
24 972.26 3467729.00 3258391.00 0.4504 1.4769
25 1014.65 3618410.00 3399897.00 0.4508 1.4978
26 1056.68 3768922.00 3541259.00 0.4698 1.4631
27 1099.21 3919530.00 3682669.00 0.4692 1.4387
28 1141.32 4069991.00 3823966.00 0.4747 1.4727
29 1183.40 4220620.00 3965418.00 0.4517 1.4877
30 1225.04 4371098.00 4106788.00 0.5068 1.3680
31 1267.78 4521619.00 4248169.00 0.4895 1.4198
32 1310.09 4672080.00 4389470.00 0.5206 1.3138
33 1352.60 4822712.00 4530916.00 0.5058 1.3686
34 1394.41 4973356.00 4672364.00 0.5225 1.3269
35 1436.61 5123995.00 4813858.00 0.5103 1.3679
36 1478.48 5274699.00 4955370.00 0.5386 1.2714
37 1521.31 5425246.00 5096749.00 0.5472 1.2433
38 1563.94 5575788.00 5238125.00 0.5541 1.2484
39 1606.72 5726342.00 5379562.00 0.5545 1.2468
40 1649.37 5876935.00 5520963.00 0.5658 1.2063
41 1691.98 6027567.00 5662427.00 0.5469 1.2511
42 1734.50 6177737.00 5803471.00 0.5698 1.1839
43 1776.91 6327965.00 5944563.00 0.5772 1.1791
44 1818.68 6478488.00 6085910.00 0.5820 1.1516
45 1861.37 6629058.00 6227295.00 0.5924 1.1372
46 1904.19 6779767.00 6368797.00 0.5831 1.1639
47 1947.36 6930300.00 6510201.00 0.5932 1.1368
48 1989.87 7080909.00 6651641.00 0.6029 1.0981
49 2032.57 7231143.00 6792807.00 0.6022 1.0992
50 2074.24 7381855.00 6934312.00 0.6072 1.0867
51 2116.15 7532507.00 7075779.00 0.6121 1.0886
52 2158.40 7682744.00 7216888.00 0.6261 1.0520
53 2201.35 7833244.00 7358220.00 0.6161 1.0655
54 2243.95 7983719.00 7499519.00 0.6300 1.0245
55 2287.44 8133113.00 7639983.00 0.6322 1.0362
56 2329.15 8283497.00 7781237.00 0.6430 1.0076
57 2371.73 8433616.00 7922253.00 0.6406 0.9989
58 2413.65 8584345.00 8063781.00 0.6416 0.9885
59 2455.95 8734964.00 8205240.00 0.6465 0.9887
60 2499.41 8884446.00 8345756.00 0.6521 0.9654
61 2542.24 9034931.00 8487130.00 0.6606 0.9584
62 2584.48 9185084.00 8628161.00 0.6643 0.9428
