{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 0, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 10000, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 2.62 3543.00 5348.00 0.0994 2.3028
2 3.61 6327.00 9905.00 0.1028 2.3028
3 4.59 9224.00 14543.00 0.1013 2.3028
4 5.58 11942.00 19052.00 0.1009 2.3029
5 6.60 14665.00 23569.00 0.1036 2.3029
6 7.60 17449.00 28126.00 0.1000 2.3028
7 8.58 20225.00 32677.00 0.1003 2.3028
8 9.57 23122.00 37315.00 0.1000 2.3027
9 10.56 25883.00 41852.00 0.1082 2.3027
10 11.54 28786.00 46491.00 0.1031 2.3027
11 12.53 31562.00 51042.00 0.1000 2.3026
12 13.52 34338.00 55593.00 0.1006 2.3025
13 14.50 37114.00 60144.00 0.1159 2.3025
14 15.51 39904.00 64702.00 0.1121 2.3025
15 16.50 42680.00 69253.00 0.1026 2.3026
16 17.53 45454.00 73790.00 0.1112 2.3025
17 18.51 48230.00 78341.00 0.1001 2.3025
18 19.48 50999.00 82884.00 0.1053 2.3024
19 20.48 53796.00 87450.00 0.1014 2.3023
20 21.46 56693.00 92088.00 0.1011 2.3024
21 22.45 59604.00 96733.00 0.1054 2.3023
22 23.47 62378.00 101270.00 0.1001 2.3022
23 24.45 65268.00 105900.00 0.1054 2.3022
24 25.44 68044.00 110451.00 0.1001 2.3022
25 26.43 70828.00 115008.00 0.1010 2.3023
26 27.45 73596.00 119544.00 0.1008 2.3023
27 28.44 76372.00 124095.00 0.1003 2.3021
28 29.42 79148.00 128646.00 0.1100 2.3020
29 30.41 81924.00 133197.00 0.1002 2.3021
30 31.39 84693.00 137740.00 0.1098 2.3020
31 32.36 87454.00 142277.00 0.1177 2.3019
32 33.34 90215.00 146814.00 0.1044 2.3019
33 34.32 92984.00 151357.00 0.1300 2.3017
34 35.34 95752.00 155893.00 0.1292 2.3017
35 36.33 98543.00 160458.00 0.1346 2.3016
36 37.31 101327.00 165015.00 0.1104 2.3018
37 38.29 104188.00 169647.00 0.1195 2.3017
38 39.28 106978.00 174205.00 0.1172 2.3016
39 40.28 109768.00 178763.00 0.1024 2.3017
40 41.29 112497.00 183281.00 0.1174 2.3016
41 42.27 115287.00 187839.00 0.1185 2.3016
42 43.26 118063.00 192390.00 0.1005 2.3015
43 44.28 120837.00 196927.00 0.1000 2.3014
44 45.26 123728.00 201564.00 0.1010 2.3013
45 46.24 126512.00 206121.00 0.1256 2.3012
46 47.22 129296.00 210678.00 0.1193 2.3013
47 48.24 132049.00 215200.00 0.1332 2.3012
48 49.23 134825.00 219751.00 0.1062 2.3013
49 50.21 137609.00 224308.00 0.1006 2.3012
50 51.19 140385.00 228859.00 0.1248 2.3011
51 52.18 143184.00 233430.00 0.1054 2.3010
52 53.16 145954.00 237980.00 0.1031 2.3010
53 54.15 148730.00 242531.00 0.1333 2.3008
54 55.13 151506.00 247082.00 0.1216 2.3008
55 56.14 154235.00 251586.00 0.1282 2.3008
56 57.12 157011.00 256137.00 0.1326 2.3008
57 58.10 159787.00 260688.00 0.1311 2.3007
58 59.14 162545.00 265213.00 0.1294 2.3006
59 60.16 165325.00 269751.00 0.1771 2.3004
60 61.15 168101.00 274302.00 0.1682 2.3004
61 62.15 170885.00 278859.00 0.1109 2.3004
62 63.15 173652.00 283397.00 0.1017 2.3004
63 64.15 176404.00 287930.00 0.1012 2.3003
64 65.15 179180.00 292481.00 0.1004 2.3003
