{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 4, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 3.23 3591.00 5429.00 0.1000 2.3035
2 61.55 151081.00 144248.00 0.1000 2.4805
3 119.29 298735.00 283221.00 0.1384 2.4459
4 175.82 447324.00 422964.00 0.1108 2.4716
5 229.88 595906.00 562755.00 0.1463 2.4562
6 286.44 743701.00 701834.00 0.1527 2.4185
7 343.23 892135.00 841395.00 0.1343 2.4652
8 399.36 1040169.00 980675.00 0.1988 2.3952
9 455.71 1187831.00 1119715.00 0.2063 2.3514
10 512.55 1335456.00 1258758.00 0.2148 2.2957
11 569.98 1482253.00 1396918.00 0.1869 2.3290
12 626.06 1630453.00 1536176.00 0.2256 2.2422
13 682.90 1778825.00 1675556.00 0.2157 2.2263
14 738.52 1927157.00 1815084.00 0.2403 2.2188
15 792.56 2074546.00 1954001.00 0.2492 2.1675
16 850.70 2223386.00 2093858.00 0.2388 2.1635
17 908.09 2372059.00 2233525.00 0.2548 2.0725
18 965.00 2520412.00 2373015.00 0.2650 2.0294
19 1023.28 2667688.00 2511833.00 0.2598 2.1247
20 1080.47 2814952.00 2650493.00 0.2565 2.0420
21 1137.48 2963711.00 2790216.00 0.2608 2.0400
22 1193.97 3112375.00 2930026.00 0.2603 2.0205
23 1252.48 3260775.00 3069440.00 0.2513 2.0517
24 1309.11 3409782.00 3209386.00 0.2748 1.9869
25 1363.39 3556826.00 3347875.00 0.2718 1.9620
26 1420.18 3704238.00 3486527.00 0.2754 1.9711
27 1476.96 3852030.00 3625479.00 0.2722 2.0025
28 1533.77 3999485.00 3764143.00 0.2680 1.9685
29 1591.63 4146580.00 3902686.00 0.2829 1.8960
30 1648.49 4294168.00 4041667.00 0.2824 1.8931
31 1706.09 4442012.00 4180783.00 0.2849 1.9134
32 1763.23 4589794.00 4319916.00 0.2772 1.9687
33 1820.80 4737341.00 4458678.00 0.2768 1.9001
34 1877.38 4885161.00 4597843.00 0.2860 1.8584
35 1931.73 5033125.00 4737181.00 0.2826 1.8800
36 1988.71 5182700.00 4877625.00 0.2789 1.8908
37 2045.62 5332070.00 5017774.00 0.2927 1.8417
38 2102.74 5480935.00 5157759.00 0.2923 1.8432
39 2161.07 5629816.00 5297701.00 0.2944 1.8329
40 2219.50 5778303.00 5437370.00 0.2982 1.8080
41 2277.91 5926698.00 5576944.00 0.2893 1.8786
42 2336.06 6074753.00 5716283.00 0.2955 1.8155
43 2393.77 6223745.00 5856368.00 0.3028 1.8638
44 2450.59 6373256.00 5997008.00 0.3052 1.7874
45 2506.92 6521726.00 6136411.00 0.3120 1.7666
46 2564.49 6670476.00 6276391.00 0.3115 1.7563
47 2623.06 6817523.00 6414884.00 0.3147 1.7962
48 2681.38 6966404.00 6554936.00 0.3259 1.7366
49 2740.04 7115203.00 6694616.00 0.3190 1.7811
50 2797.71 7264855.00 6835027.00 0.3265 1.7221
