{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 2, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 8.11 2397.00 4517.00 0.1000 2.3031
2 34.06 80794.00 79469.00 0.1000 2.3445
3 60.19 159319.00 154548.00 0.1001 2.3370
4 86.01 237741.00 229511.00 0.1589 2.2709
5 112.00 316101.00 304486.00 0.1786 2.1695
6 137.83 394507.00 379469.00 0.1761 2.1072
7 163.84 472929.00 454441.00 0.2149 2.0414
8 189.63 551358.00 529444.00 0.2762 1.9110
9 215.63 629808.00 604430.00 0.2507 1.9533
10 241.34 708213.00 679397.00 0.2506 1.8949
11 267.20 786646.00 754355.00 0.2986 1.8597
12 293.03 865077.00 829340.00 0.2896 1.8254
13 319.16 943505.00 904345.00 0.3061 1.7854
14 344.87 1021933.00 979309.00 0.3176 1.7799
15 370.86 1100246.00 1054228.00 0.3222 1.7351
16 396.67 1178678.00 1129211.00 0.3451 1.6680
17 422.65 1257036.00 1204168.00 0.3590 1.7050
18 448.63 1335413.00 1279112.00 0.3807 1.6182
19 474.70 1413853.00 1354124.00 0.3361 1.7172
20 500.52 1492194.00 1429062.00 0.3530 1.6435
21 526.64 1570610.00 1504024.00 0.3843 1.6353
22 552.60 1648937.00 1578941.00 0.3790 1.6184
23 578.60 1727293.00 1653879.00 0.4101 1.5752
24 604.38 1805611.00 1728815.00 0.4429 1.4911
25 630.35 1883895.00 1803713.00 0.4526 1.4812
26 656.12 1962277.00 1878660.00 0.4168 1.6060
27 682.26 2040665.00 1953617.00 0.4257 1.5064
28 708.36 2119092.00 2028574.00 0.4617 1.4303
29 734.53 2197524.00 2103534.00 0.4357 1.5170
30 760.58 2275925.00 2178514.00 0.4771 1.4054
31 786.69 2354272.00 2253448.00 0.4882 1.3723
32 812.71 2432520.00 2328354.00 0.4907 1.3698
33 839.12 2510864.00 2403322.00 0.4717 1.3946
34 865.15 2589252.00 2478302.00 0.4946 1.3750
35 891.18 2667538.00 2553246.00 0.5181 1.3139
