{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 1, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 8.94 2383.00 4492.00 0.1108 2.3026
2 35.51 80712.00 79460.00 0.1133 2.2865
3 62.11 159124.00 154499.00 0.1000 2.3383
4 88.28 237395.00 229416.00 0.1187 2.3063
5 114.75 315680.00 304363.00 0.1004 2.3120
6 140.71 393935.00 379305.00 0.1265 2.2791
7 166.78 472314.00 454263.00 0.1905 2.1816
8 192.76 550654.00 529226.00 0.1616 2.1653
9 218.76 628990.00 604202.00 0.1653 2.1455
10 244.67 707280.00 679129.00 0.2201 2.0273
11 270.84 785565.00 754071.00 0.1634 2.2107
12 296.79 863908.00 829037.00 0.2610 1.9279
13 322.98 942266.00 904035.00 0.2501 1.8831
14 348.95 1020623.00 979017.00 0.3051 1.8220
15 375.08 1098966.00 1053983.00 0.2801 1.8568
16 401.21 1177300.00 1128945.00 0.3417 1.7523
17 427.30 1255633.00 1203923.00 0.3342 1.7668
18 453.20 1333949.00 1278882.00 0.3590 1.7028
19 479.36 1412266.00 1353839.00 0.3424 1.7861
20 505.43 1490543.00 1428771.00 0.3822 1.6594
21 531.39 1568805.00 1503721.00 0.4006 1.5909
22 557.12 1647113.00 1578697.00 0.4094 1.6270
23 583.14 1725404.00 1653645.00 0.3892 1.6586
24 608.83 1803690.00 1728599.00 0.4370 1.5127
25 634.64 1881968.00 1803538.00 0.4196 1.5730
26 660.27 1960326.00 1878495.00 0.4619 1.4428
27 686.18 2038661.00 1953464.00 0.4548 1.4751
28 711.88 2117045.00 2028416.00 0.4391 1.5225
29 737.64 2195390.00 2103373.00 0.4599 1.4622
30 763.19 2273649.00 2178302.00 0.4765 1.4378
31 789.10 2351987.00 2253274.00 0.4201 1.5720
32 814.88 2430246.00 2328203.00 0.4688 1.4184
33 840.82 2508566.00 2403149.00 0.4794 1.4042
34 866.52 2586919.00 2478112.00 0.5124 1.3252
35 892.50 2665267.00 2553081.00 0.5152 1.3279
36 918.18 2743546.00 2627999.00 0.4899 1.4038
37 944.23 2821952.00 2702996.00 0.5185 1.3257
38 970.01 2900294.00 2777973.00 0.5071 1.3307
39 996.03 2978646.00 2852961.00 0.5110 1.3225
40 1021.77 3057051.00 2927928.00 0.5388 1.2704
41 1047.65 3135351.00 3002866.00 0.5281 1.2802
42 1073.60 3213785.00 3077863.00 0.5452 1.2322
43 1099.60 3292136.00 3152821.00 0.5513 1.2190
44 1125.35 3370512.00 3227781.00 0.5779 1.1793
45 1151.32 3448889.00 3302798.00 0.5691 1.2028
46 1177.06 3527234.00 3377796.00 0.5496 1.2362
47 1203.10 3605618.00 3452780.00 0.5734 1.1872
48 1228.99 3683961.00 3527746.00 0.5759 1.1619
49 1254.93 3762304.00 3602698.00 0.5695 1.1708
50 1280.73 3840654.00 3677635.00 0.5757 1.1728
51 1306.73 3918981.00 3752589.00 0.5961 1.1213
52 1332.45 3997303.00 3827540.00 0.6132 1.0801
53 1358.52 4075607.00 3902501.00 0.6055 1.1033
54 1384.50 4154055.00 3977523.00 0.6165 1.0784
55 1410.64 4232492.00 4052509.00 0.6079 1.0933
56 1436.43 4310848.00 4127461.00 0.6237 1.0591
57 1462.38 4389205.00 4202420.00 0.6256 1.0389
58 1488.37 4467565.00 4277391.00 0.6238 1.0434
59 1515.55 4546004.00 4352414.00 0.6040 1.1014
60 1541.67 4624364.00 4427362.00 0.6303 1.0363
61 1567.77 4702757.00 4502327.00 0.6343 1.0434
62 1593.73 4781224.00 4577332.00 0.6396 1.0181
63 1619.89 4859608.00 4652307.00 0.6480 0.9998
64 1645.83 4938008.00 4727312.00 0.6362 1.0026
65 1671.93 5016326.00 4802285.00 0.6435 0.9899
66 1697.93 5094732.00 4877282.00 0.6462 0.9761
67 1724.03 5173169.00 4952259.00 0.6632 0.9611
68 1749.92 5251602.00 5027217.00 0.6655 0.9375
69 1776.04 5329701.00 5102049.00 0.6582 0.9585
70 1801.93 5407806.00 5176887.00 0.6656 0.9436
71 1828.04 5486150.00 5251873.00 0.6687 0.9332
72 1853.79 5564456.00 5326812.00 0.6852 0.8888
73 1879.88 5642834.00 5401786.00 0.6741 0.9174
74 1905.68 5721273.00 5476768.00 0.6841 0.8915
75 1931.77 5799631.00 5551752.00 0.6557 0.9784
76 1957.62 5878045.00 5626732.00 0.6938 0.8758
77 1983.70 5956444.00 5701707.00 0.6823 0.8866
78 2009.48 6034581.00 5776541.00 0.6084 1.1632
79 2035.56 6112632.00 5851337.00 0.6825 0.9085
80 2061.69 6191054.00 5926300.00 0.5530 1.3132
81 2087.51 6269514.00 6001274.00 0.6942 0.8676
82 2113.46 6347943.00 6076309.00 0.6252 1.0591
83 2139.27 6426315.00 6151268.00 0.7017 0.8442
84 2165.29 6504611.00 6226210.00 0.6386 1.0473
85 2191.14 6582980.00 6301171.00 0.6991 0.8442
86 2217.10 6661368.00 6376142.00 0.6850 0.8968
87 2242.86 6739754.00 6451108.00 0.7103 0.8276
88 2268.93 6818104.00 6526100.00 0.7007 0.8552
89 2294.76 6896482.00 6601115.00 0.7209 0.7866
90 2320.83 6974871.00 6676093.00 0.6817 0.9124
91 2346.62 7053331.00 6751158.00 0.7203 0.8058
92 2372.59 7131779.00 6826180.00 0.7066 0.8284
93 2398.54 7210133.00 6901127.00 0.7303 0.7727
94 2424.58 7288479.00 6976091.00 0.7139 0.8088
95 2450.36 7366744.00 7051021.00 0.7385 0.7501
96 2476.28 7445071.00 7125984.00 0.7184 0.8167
97 2502.00 7523434.00 7200944.00 0.7365 0.7539
98 2527.96 7601770.00 7275920.00 0.7363 0.7691
99 2553.86 7680046.00 7350854.00 0.7465 0.7302
100 2579.94 7758417.00 7425820.00 0.7432 0.7406
101 2605.75 7836748.00 7500761.00 0.7429 0.7258
102 2631.78 7915088.00 7575733.00 0.7431 0.7538
103 2657.52 7993452.00 7650691.00 0.7442 0.7390
104 2683.73 8071823.00 7725666.00 0.7380 0.7455
105 2709.56 8150209.00 7800632.00 0.7494 0.7245
106 2735.66 8228584.00 7875580.00 0.7423 0.7431
107 2761.54 8306891.00 7950489.00 0.7574 0.7151
108 2787.66 8385167.00 8025423.00 0.7064 0.8318
109 2813.52 8463474.00 8100369.00 0.7542 0.7065
