{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 4, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 6.50 3241.00 5027.00 0.1019 2.3026
2 23.24 116963.00 109578.00 0.0998 2.4211
3 39.27 226673.00 212249.00 0.0879 2.4047
4 54.60 344020.00 322707.00 0.1090 2.5150
5 70.15 469589.00 434745.00 0.1039 2.3971
6 85.52 594441.00 547159.00 0.1412 2.3790
7 100.90 725998.00 660397.00 0.1303 2.3656
8 117.47 851979.00 774820.00 0.1687 2.3584
9 132.98 980655.00 889819.00 0.1839 2.3438
10 147.97 1111574.00 1007635.00 0.1806 2.3385
11 163.09 1240822.00 1123324.00 0.1801 2.3376
12 178.50 1372817.00 1241023.00 0.1863 2.3011
13 195.15 1498576.00 1353738.00 0.1987 2.2821
14 210.36 1628825.00 1472317.00 0.1991 2.2811
15 225.79 1761112.00 1593057.00 0.2024 2.2680
16 240.98 1895728.00 1716394.00 0.2085 2.2318
17 256.20 2027380.00 1835831.00 0.2158 2.1962
18 271.99 2160892.00 1957128.00 0.2280 2.1630
19 287.21 2296503.00 2079679.00 0.2207 2.1690
20 302.37 2429169.00 2199673.00 0.2289 2.1490
21 317.75 2564997.00 2321484.00 0.2228 2.1313
22 333.38 2695296.00 2440117.00 0.2180 2.1556
23 349.51 2825723.00 2559255.00 0.2488 2.0937
24 364.96 2958538.00 2676452.00 0.2157 2.1365
25 380.17 3090958.00 2796815.00 0.2472 2.0996
26 395.48 3223441.00 2918788.00 0.2444 2.0807
27 410.55 3355595.00 3037153.00 0.2528 2.0661
28 427.42 3482601.00 3151613.00 0.2540 2.0399
29 442.78 3615770.00 3270231.00 0.2493 2.0285
30 457.84 3747867.00 3387270.00 0.2571 1.9880
31 472.80 3879997.00 3506584.00 0.2439 2.0836
32 487.64 4000853.00 3615361.00 0.2605 2.0103
33 503.11 4126635.00 3728930.00 0.2564 2.0196
34 519.50 4261588.00 3849976.00 0.2532 1.9822
35 535.03 4393777.00 3969863.00 0.2690 1.9869
36 550.47 4525532.00 4086267.00 0.2708 1.9613
37 566.09 4656927.00 4204423.00 0.2524 1.9757
38 581.47 4792287.00 4327950.00 0.2647 1.9751
39 597.77 4926116.00 4448428.00 0.2584 1.9867
40 613.13 5046475.00 4557325.00 0.2786 1.9247
41 628.50 5173459.00 4672231.00 0.2619 1.9624
42 643.96 5301725.00 4788487.00 0.2797 1.8969
43 659.55 5435364.00 4909454.00 0.2673 1.9297
44 675.91 5567074.00 5029779.00 0.2720 1.9614
45 690.95 5699491.00 5151369.00 0.2630 1.9788
46 705.94 5833387.00 5272777.00 0.2772 1.9349
47 722.13 5961811.00 5389869.00 0.2798 1.8963
48 737.60 6093064.00 5509799.00 0.2775 1.9224
49 752.84 6226426.00 5630438.00 0.2526 2.0502
50 768.35 6358719.00 5750350.00 0.2795 1.9247
51 783.78 6484404.00 5864380.00 0.2626 1.9324
52 799.13 6617292.00 5984272.00 0.2731 1.9414
53 814.68 6749379.00 6103527.00 0.2900 1.8849
54 830.27 6882267.00 6221861.00 0.2776 1.9325
55 846.56 7010198.00 6336193.00 0.2866 1.8716
56 862.09 7144363.00 6456185.00 0.2861 1.9033
57 877.83 7277011.00 6576638.00 0.2970 1.8718
58 893.36 7405442.00 6690853.00 0.2935 1.8770
59 910.42 7534824.00 6806529.00 0.3111 1.8213
60 926.45 7664485.00 6923173.00 0.2926 1.9086
61 942.16 7795072.00 7041890.00 0.2986 1.8649
62 957.65 7927258.00 7161260.00 0.3073 1.8457
63 973.07 8058860.00 7280577.00 0.3292 1.7991
64 988.46 8191623.00 7398390.00 0.2863 1.9310
65 1004.16 8321669.00 7516157.00 0.2957 1.9149
66 1019.63 8455864.00 7638108.00 0.3102 1.8639
67 1035.05 8587544.00 7757151.00 0.2931 1.8950
68 1050.28 8721046.00 7875810.00 0.3202 1.8111
69 1065.47 8848948.00 7990759.00 0.3200 1.8141
70 1081.21 8985916.00 8113294.00 0.2946 1.8916
71 1097.27 9114938.00 8228724.00 0.3326 1.7792
72 1113.03 9245379.00 8345023.00 0.3169 1.8397
73 1128.63 9374434.00 8461816.00 0.3237 1.8118
74 1145.33 9510412.00 8582908.00 0.3276 1.7912
75 1161.15 9643836.00 8700912.00 0.3208 1.8256
76 1176.68 9777555.00 8821061.00 0.3372 1.7782
77 1192.19 9908510.00 8937984.00 0.3260 1.8168
78 1207.42 10041705.00 9057671.00 0.3460 1.7472
79 1222.44 10169502.00 9173050.00 0.3518 1.7272
80 1237.48 10299326.00 9289175.00 0.3442 1.7619
81 1252.64 10435116.00 9409554.00 0.3423 1.7441
82 1267.74 10566119.00 9524375.00 0.3468 1.7390
83 1282.80 10699587.00 9644130.00 0.3517 1.7497
