{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 4, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 800, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 5.98 3255.00 5043.00 0.1000 2.3036
2 49.61 112418.00 104778.00 0.1000 2.5446
3 92.16 234552.00 218110.00 0.1390 2.4323
4 135.65 354936.00 330208.00 0.1000 2.5757
5 178.70 477577.00 441609.00 0.1041 2.4735
6 221.80 602784.00 558935.00 0.1373 2.4289
7 264.55 730758.00 675955.00 0.1706 2.3903
8 307.27 856012.00 793603.00 0.1904 2.3938
9 349.56 982921.00 910339.00 0.2211 2.3591
10 391.85 1115229.00 1030516.00 0.2337 2.3134
11 434.41 1243325.00 1149657.00 0.2147 2.2981
12 476.99 1374649.00 1271874.00 0.2086 2.2967
13 519.71 1505344.00 1390601.00 0.2197 2.2044
14 562.50 1634254.00 1510363.00 0.2159 2.2065
15 605.19 1766583.00 1630971.00 0.2314 2.1741
16 647.35 1896566.00 1751314.00 0.2345 2.1169
17 689.67 2025020.00 1869435.00 0.2291 2.2083
18 732.35 2158961.00 1990318.00 0.2261 2.0991
19 775.12 2288523.00 2108374.00 0.2297 2.1156
20 817.98 2407967.00 2216695.00 0.2137 2.1852
21 860.53 2529972.00 2327851.00 0.2420 2.1077
22 903.17 2651881.00 2438513.00 0.2386 2.0617
23 945.63 2784017.00 2557613.00 0.2490 2.0286
24 988.07 2918839.00 2680181.00 0.2615 1.9952
25 1030.81 3053809.00 2802715.00 0.2551 2.0215
26 1075.29 3186038.00 2924761.00 0.2685 1.9767
27 1118.25 3318914.00 3045221.00 0.2565 2.0138
28 1160.89 3453710.00 3167334.00 0.2755 1.9318
29 1203.45 3589676.00 3289313.00 0.2659 1.9404
30 1246.03 3722417.00 3409994.00 0.2685 1.9788
31 1289.55 3854590.00 3530159.00 0.2604 2.0264
32 1332.90 3985198.00 3647082.00 0.2718 1.9164
33 1376.23 4118734.00 3770488.00 0.2777 1.9690
34 1419.05 4250902.00 3892708.00 0.2834 1.9513
35 1461.49 4384950.00 4017274.00 0.2782 1.9238
36 1504.04 4516705.00 4139690.00 0.2939 1.9006
37 1546.41 4650192.00 4262660.00 0.2871 1.8979
38 1589.01 4783343.00 4383113.00 0.2932 1.8630
39 1631.53 4916886.00 4504340.00 0.2878 1.8911
40 1674.76 5054122.00 4627705.00 0.2810 1.8717
41 1718.03 5185896.00 4747879.00 0.3010 1.8256
42 1760.70 5323503.00 4873664.00 0.2945 1.8521
43 1803.23 5458637.00 4996230.00 0.2943 1.8372
44 1845.58 5591807.00 5117400.00 0.2993 1.8300
45 1887.99 5723886.00 5237704.00 0.3142 1.7803
46 1930.74 5857104.00 5358564.00 0.3157 1.8381
47 1974.15 5993077.00 5480818.00 0.2950 1.8603
48 2017.18 6128791.00 5604282.00 0.3111 1.8179
49 2059.95 6264189.00 5727228.00 0.3170 1.7811
50 2102.30 6395366.00 5846038.00 0.3217 1.7850
51 2144.50 6525173.00 5964068.00 0.3424 1.7550
52 2187.07 6661763.00 6087264.00 0.3163 1.7879
53 2229.96 6794952.00 6205566.00 0.3074 1.7713
54 2273.05 6925158.00 6322154.00 0.3505 1.7413
55 2315.98 7059352.00 6442815.00 0.3207 1.7847
56 2359.05 7189966.00 6561795.00 0.3481 1.7348
57 2401.85 7324790.00 6683572.00 0.3257 1.7980
58 2444.56 7458811.00 6803673.00 0.3299 1.7732
59 2487.71 7592584.00 6925310.00 0.3487 1.7120
60 2530.42 7727011.00 7047006.00 0.3262 1.7743
61 2575.12 7859458.00 7165536.00 0.3442 1.6969
62 2619.48 7993934.00 7286750.00 0.3454 1.7134
63 2662.21 8127423.00 7407697.00 0.3530 1.7117
64 2704.61 8259082.00 7527895.00 0.3633 1.7215
65 2747.23 8393355.00 7649051.00 0.3497 1.7149
66 2789.69 8529991.00 7771091.00 0.3585 1.6898
67 2832.21 8664978.00 7891609.00 0.3638 1.7065
68 2875.08 8800553.00 8014266.00 0.3630 1.6793
69 2918.12 8936395.00 8136772.00 0.3574 1.6960
70 2961.25 9071297.00 8258575.00 0.3802 1.6457
71 3003.82 9206457.00 8380390.00 0.3668 1.7072
72 3046.59 9340884.00 8502145.00 0.3717 1.7014
73 3089.50 9474593.00 8625072.00 0.3731 1.6802
74 3132.35 9609067.00 8747417.00 0.3810 1.6582
75 3175.58 9743349.00 8869002.00 0.3762 1.6837
76 3218.73 9880065.00 8991247.00 0.3687 1.7043
77 3262.12 10016953.00 9114072.00 0.3921 1.6474
78 3304.85 10153315.00 9236824.00 0.4103 1.5807
79 3347.98 10286590.00 9356875.00 0.4137 1.5701
80 3390.89 10422391.00 9479295.00 0.4156 1.5831
81 3433.82 10557527.00 9601141.00 0.4172 1.6108
82 3476.82 10692912.00 9723232.00 0.4126 1.6216
83 3519.92 10827924.00 9845186.00 0.4177 1.6289
84 3563.12 10952949.00 9959141.00 0.3975 1.7199
85 3605.51 11074957.00 10070102.00 0.4307 1.5929
86 3648.10 11202744.00 10185421.00 0.4438 1.5375
87 3690.80 11336029.00 10305766.00 0.4408 1.5413
88 3733.51 11472453.00 10428669.00 0.4140 1.6151
89 3777.35 11605844.00 10550099.00 0.4549 1.5137
90 3820.69 11731574.00 10664426.00 0.4327 1.6081
91 3864.14 11865410.00 10785373.00 0.4414 1.5703
92 3908.88 11985820.00 10893440.00 0.4626 1.4974
93 3951.64 12107825.00 11003755.00 0.4547 1.5541
94 3995.51 12229999.00 11114887.00 0.4379 1.5765
95 4039.27 12352852.00 11226103.00 0.4651 1.5431
96 4081.87 12483990.00 11346366.00 0.4856 1.4599
97 4126.79 12605654.00 11456288.00 0.4608 1.5449
98 4170.26 12737383.00 11575953.00 0.4852 1.4833
99 4213.25 12870878.00 11696220.00 0.4896 1.4547
100 4256.92 13003557.00 11816955.00 0.4774 1.4823
101 4300.18 13136815.00 11937249.00 0.4302 1.6661
102 4343.51 13271273.00 12058761.00 0.4448 1.6080
103 4386.94 13402640.00 12176542.00 0.4962 1.4744
104 4429.71 13536587.00 12297971.00 0.4982 1.4540
105 4472.42 13670769.00 12419413.00 0.4950 1.4874
106 4516.35 13803974.00 12540133.00 0.4974 1.4811
107 4559.81 13936444.00 12658851.00 0.4960 1.5062
108 4602.76 14068828.00 12776144.00 0.4805 1.4847
109 4646.26 14197877.00 12889113.00 0.3649 1.9258
110 4689.14 14331033.00 13006814.00 0.4986 1.4431
111 4732.16 14465187.00 13124856.00 0.5220 1.3808
112 4776.66 14596534.00 13239548.00 0.5071 1.4240
113 4820.56 14727995.00 13354999.00 0.5040 1.4835
114 4863.64 14861253.00 13471691.00 0.5085 1.4553
115 4907.78 14996639.00 13590871.00 0.5189 1.4360
116 4950.75 15132310.00 13713042.00 0.4959 1.5552
117 4993.56 15266744.00 13834752.00 0.5020 1.5469
118 5038.14 15400486.00 13955810.00 0.4951 1.5164
119 5082.13 15531309.00 14074711.00 0.5247 1.4827
120 5125.07 15662128.00 14191802.00 0.5308 1.5085
121 5168.21 15793979.00 14311966.00 0.5223 1.5110
122 5212.19 15925701.00 14432787.00 0.5340 1.5263
123 5254.67 16059681.00 14554867.00 0.5191 1.4694
124 5298.11 16191640.00 14674625.00 0.5190 1.6211
125 5341.57 16320026.00 14792120.00 0.5208 1.5931
126 5384.46 16453622.00 14912563.00 0.5321 1.5363
127 5428.87 16584443.00 15030762.00 0.5402 1.5315
128 5471.69 16715490.00 15151193.00 0.4796 1.6348
129 5514.68 16849407.00 15271277.00 0.5332 1.5525
130 5558.63 16983953.00 15392015.00 0.5232 1.5969
131 5602.17 17117245.00 15511698.00 0.5124 1.7591
132 5647.25 17253458.00 15634069.00 0.4187 1.8759
133 5691.48 17384545.00 15751678.00 0.5422 1.5138
134 5734.56 17519203.00 15872703.00 0.5353 1.6033
135 5777.70 17648508.00 15990505.00 0.5457 1.6118
136 5821.89 17780958.00 16110524.00 0.5439 1.6388
