{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 0, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 6.04 3112.00 4902.00 0.1004 2.3026
2 58.76 124627.00 114334.00 0.1170 2.3010
3 111.13 248564.00 225415.00 0.1280 2.2933
4 163.64 372163.00 336638.00 0.1892 2.1565
5 216.73 495190.00 447636.00 0.2428 2.1080
6 269.64 619349.00 559510.00 0.2495 1.9969
7 322.08 743410.00 670877.00 0.2519 1.9685
8 375.43 868079.00 783274.00 0.3215 1.8659
9 428.69 992394.00 895206.00 0.3303 1.8258
10 482.50 1117373.00 1008917.00 0.3466 1.7895
11 536.60 1240504.00 1123529.00 0.3645 1.7442
12 591.74 1362688.00 1237545.00 0.3945 1.6949
13 646.75 1484811.00 1351550.00 0.3963 1.6793
14 703.78 1608963.00 1465504.00 0.4048 1.6260
15 757.33 1733013.00 1577446.00 0.3816 1.6543
16 812.23 1857358.00 1692771.00 0.4231 1.5863
17 867.65 1981979.00 1808287.00 0.4323 1.5602
18 921.95 2106073.00 1921819.00 0.4474 1.5185
19 976.11 2230079.00 2034772.00 0.4536 1.5004
20 1029.85 2354324.00 2147801.00 0.4568 1.4739
21 1083.76 2478558.00 2260872.00 0.4512 1.4850
22 1137.77 2602750.00 2373908.00 0.4686 1.4529
23 1191.59 2726866.00 2486698.00 0.4758 1.4308
24 1245.28 2850810.00 2599144.00 0.4666 1.4598
25 1299.16 2974830.00 2711817.00 0.4774 1.4018
26 1352.30 3098746.00 2823998.00 0.4912 1.3702
27 1405.06 3222746.00 2935994.00 0.5057 1.3615
28 1457.89 3346772.00 3047981.00 0.5022 1.3521
29 1510.37 3470661.00 3159764.00 0.5171 1.3090
30 1563.12 3594376.00 3271312.00 0.5326 1.2861
31 1616.10 3718140.00 3383144.00 0.5300 1.2749
32 1668.95 3841912.00 3494927.00 0.5476 1.2343
33 1721.60 3965727.00 3606656.00 0.5467 1.2323
34 1774.75 4089566.00 3718389.00 0.5574 1.2040
35 1827.48 4213452.00 3830137.00 0.5657 1.1911
36 1880.10 4337259.00 3941719.00 0.5691 1.1750
37 1932.62 4460909.00 4053108.00 0.5700 1.1953
38 1985.12 4584588.00 4164354.00 0.5861 1.1512
39 2039.02 4708361.00 4275498.00 0.5966 1.1219
40 2093.26 4832203.00 4386720.00 0.5975 1.1212
41 2145.60 4955870.00 4497873.00 0.6060 1.0980
42 2197.85 5079741.00 4609116.00 0.6052 1.1039
43 2250.95 5203484.00 4720232.00 0.6104 1.0958
44 2303.48 5327241.00 4831278.00 0.6171 1.0763
45 2360.19 5451011.00 4942283.00 0.6231 1.0654
46 2413.38 5575122.00 5053606.00 0.6362 1.0494
47 2466.01 5699072.00 5164779.00 0.6281 1.0616
48 2519.59 5822885.00 5275862.00 0.6320 1.0650
49 2572.82 5946734.00 5386974.00 0.6371 1.0542
50 2625.67 6070597.00 5498093.00 0.6429 1.0353
51 2679.37 6194446.00 5609205.00 0.6406 1.0430
52 2733.12 6318235.00 5720261.00 0.6477 1.0361
53 2787.18 6442072.00 5831357.00 0.6439 1.0510
54 2841.06 6565873.00 5942470.00 0.6515 1.0585
55 2895.07 6689630.00 6053452.00 0.6562 1.0337
56 2949.28 6813392.00 6164519.00 0.6606 1.0531
57 3002.94 6937080.00 6275473.00 0.6599 1.0398
58 3055.36 7060904.00 6386546.00 0.6608 1.0741
59 3107.31 7184769.00 6497647.00 0.6557 1.0774
60 3159.35 7308621.00 6608739.00 0.6615 1.0734
61 3211.60 7432426.00 6719811.00 0.6557 1.1147
62 3263.75 7556252.00 6830898.00 0.6591 1.1332
63 3315.88 7680075.00 6941973.00 0.6544 1.1391
64 3367.76 7803854.00 7053022.00 0.6685 1.0994
65 3421.52 7927538.00 7164016.00 0.6488 1.2050
66 3473.97 8051352.00 7275101.00 0.6658 1.1476
67 3526.46 8175057.00 7386092.00 0.6683 1.1498
68 3580.63 8298873.00 7497187.00 0.6668 1.1661
69 3633.45 8422736.00 7608306.00 0.6633 1.2180
70 3685.98 8546597.00 7719434.00 0.6723 1.2164
71 3738.18 8670402.00 7830520.00 0.6660 1.2245
72 3790.58 8794199.00 7941586.00 0.6665 1.3003
