{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 4, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 10000, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 2.92 2517.00 4570.00 0.1003 2.3032
2 4.16 4516.00 8588.00 0.1000 2.3052
3 5.50 6515.00 12606.00 0.1000 2.3094
4 6.82 8520.00 16625.00 0.1000 2.3150
5 8.23 10519.00 20643.00 0.1000 2.3232
6 9.48 12518.00 24661.00 0.1000 2.3358
7 10.73 14523.00 28680.00 0.1000 2.3578
8 11.96 16522.00 32698.00 0.1000 2.3930
9 13.26 18521.00 36716.00 0.1000 2.4254
10 14.50 20520.00 40734.00 0.1000 2.4616
11 15.77 22525.00 44753.00 0.1000 2.4855
12 17.04 24524.00 48771.00 0.1000 2.4642
13 18.28 26523.00 52789.00 0.1000 2.5038
14 19.54 28522.00 56807.00 0.1000 2.5164
15 20.81 30521.00 60825.00 0.1000 2.5416
16 22.05 32520.00 64843.00 0.1000 2.5307
17 23.31 34525.00 68862.00 0.1000 2.5851
18 24.55 36524.00 72880.00 0.1000 2.5017
19 25.79 38529.00 76899.00 0.1000 2.6039
20 27.04 40549.00 80932.00 0.1000 2.6329
21 28.29 42540.00 84944.00 0.1000 2.5564
22 29.54 44545.00 88963.00 0.1000 2.6020
23 30.85 46544.00 92981.00 0.1000 2.6100
24 32.10 48543.00 96999.00 0.1000 2.6068
25 33.35 50542.00 101017.00 0.1000 2.6739
26 34.59 52533.00 105029.00 0.1000 2.6197
27 35.83 54538.00 109048.00 0.1000 2.7653
28 37.11 56537.00 113066.00 0.1000 2.6244
29 38.35 58543.00 117092.00 0.1000 2.6601
30 39.62 60570.00 121133.00 0.1000 2.7336
31 40.88 62576.00 125159.00 0.1000 2.6673
32 42.22 64582.00 129185.00 0.1000 2.7406
33 43.51 66581.00 133203.00 0.1000 2.6867
34 44.81 68586.00 137222.00 0.1000 2.8588
35 46.07 70591.00 141241.00 0.1000 2.6568
36 47.33 72590.00 145259.00 0.1000 2.6793
37 48.62 74596.00 149285.00 0.1000 2.6911
38 49.93 76587.00 153297.00 0.1000 2.7037
39 51.24 78586.00 157315.00 0.1000 2.7299
40 52.50 80591.00 161334.00 0.1000 2.7503
41 53.74 82590.00 165352.00 0.1000 2.7859
42 54.99 84589.00 169370.00 0.1000 2.8620
43 56.25 86588.00 173388.00 0.1000 2.7887
44 57.54 88593.00 177407.00 0.1000 2.8928
45 58.79 90598.00 181426.00 0.1000 2.8004
46 60.03 92603.00 185445.00 0.1000 2.7772
47 61.29 94608.00 189464.00 0.1000 2.8910
48 63.10 96587.00 193474.00 0.1000 2.7601
49 64.45 98586.00 197492.00 0.1000 2.7682
50 65.78 100585.00 201510.00 0.1000 2.7886
51 67.08 102584.00 205528.00 0.1000 2.8010
52 68.35 104575.00 209540.00 0.1000 2.9288
53 69.62 106574.00 213558.00 0.1000 2.7183
54 70.87 108573.00 217576.00 0.1000 2.7405
55 72.13 110572.00 221594.00 0.1000 2.7534
56 73.40 112577.00 225613.00 0.1000 2.7640
57 74.81 114576.00 229631.00 0.1000 2.7789
58 76.12 116581.00 233650.00 0.1000 2.7852
59 77.36 118580.00 237668.00 0.1000 2.7972
60 78.66 120579.00 241686.00 0.1000 2.7955
61 79.94 122578.00 245704.00 0.1000 2.8094
62 81.19 124583.00 249723.00 0.1000 2.8205
63 82.52 126582.00 253741.00 0.1000 2.8137
64 83.78 128581.00 257759.00 0.1000 2.8537
65 85.05 130580.00 261777.00 0.1000 2.8579
66 86.35 132579.00 265795.00 0.1000 2.9460
67 87.60 134578.00 269813.00 0.1000 2.8277
68 88.87 136583.00 273832.00 0.1000 2.8427
69 90.15 138588.00 277851.00 0.1000 2.8973
70 91.43 140593.00 281870.00 0.1000 2.8878
71 92.68 142598.00 285889.00 0.1000 2.8040
72 93.93 144597.00 289907.00 0.1000 2.9012
73 95.20 146596.00 293925.00 0.1000 2.7512
74 96.45 148595.00 297943.00 0.1000 2.7884
75 97.69 150600.00 301962.00 0.1000 2.7783
76 98.94 152605.00 305981.00 0.1000 2.9221
77 100.24 154610.00 310000.00 0.1000 2.7400
78 101.74 156615.00 314019.00 0.1000 2.7589
79 103.04 158721.00 318140.00 0.1000 3.3339
80 104.64 160741.00 322173.00 0.1002 2.6878
81 106.03 162740.00 326191.00 0.1027 2.7164
82 107.38 164745.00 330210.00 0.1000 2.7393
83 108.64 166744.00 334228.00 0.1000 2.7667
84 109.89 168743.00 338246.00 0.1000 2.7989
85 111.16 170742.00 342264.00 0.1000 2.7950
86 112.40 172747.00 346283.00 0.1000 2.8068
87 113.70 174752.00 350302.00 0.1000 2.8105
88 115.05 176751.00 354320.00 0.1000 2.8214
89 116.34 178750.00 358338.00 0.1000 2.8351
90 117.62 180749.00 362356.00 0.1000 2.8226
91 118.87 182748.00 366374.00 0.1000 2.8356
92 120.13 184747.00 370392.00 0.1000 2.8384
93 121.41 186746.00 374410.00 0.1000 2.8462
94 122.66 188737.00 378422.00 0.1000 2.8733
95 123.89 190736.00 382440.00 0.1000 2.8599
96 125.15 192735.00 386458.00 0.1000 2.8671
97 126.42 194740.00 390477.00 0.1000 2.8726
98 127.68 196739.00 394495.00 0.1000 2.8651
99 128.95 198744.00 398514.00 0.1000 2.8500
100 130.20 200743.00 402532.00 0.1000 2.8577
101 131.44 202742.00 406550.00 0.1000 2.8826
102 132.69 204741.00 410568.00 0.1000 2.8883
103 133.95 206740.00 414586.00 0.1000 2.8757
104 135.21 208739.00 418604.00 0.1000 2.8958
105 136.51 210738.00 422622.00 0.1000 2.8877
106 137.77 212737.00 426640.00 0.1000 2.8794
107 139.04 214742.00 430659.00 0.1000 2.8644
108 140.33 216747.00 434678.00 0.1000 2.8388
109 141.61 218752.00 438697.00 0.1000 2.8303
110 142.88 220743.00 442709.00 0.1000 2.8227
111 144.18 222742.00 446727.00 0.1000 2.8310
112 145.54 224733.00 450739.00 0.1000 2.8328
113 146.80 226738.00 454758.00 0.1000 2.8592
114 148.05 228737.00 458776.00 0.1000 2.8494
115 149.35 230736.00 462794.00 0.1000 2.8394
116 150.63 232741.00 466813.00 0.1000 2.8353
117 151.93 234753.00 470840.00 0.1000 2.8294
118 153.24 236758.00 474859.00 0.1000 2.8149
119 154.49 238764.00 478885.00 0.1000 2.8200
120 155.74 240763.00 482903.00 0.1000 2.8201
121 157.56 242754.00 486915.00 0.1000 2.8324
122 158.84 244759.00 490934.00 0.1000 2.8409
123 160.13 246758.00 494952.00 0.1000 2.8300
124 161.38 248749.00 498964.00 0.1000 2.8409
125 162.63 250754.00 502983.00 0.1000 2.8460
126 163.89 252753.00 507001.00 0.1000 2.8251
127 165.25 254758.00 511020.00 0.1000 2.8055
128 166.57 256757.00 515038.00 0.1000 2.8047
129 167.85 258748.00 519050.00 0.1000 2.8426
130 169.14 260753.00 523069.00 0.1000 2.8564
131 170.39 262744.00 527081.00 0.1000 2.8621
132 171.65 264743.00 531099.00 0.1000 2.8727
133 172.93 266742.00 535117.00 0.1000 2.8650
134 174.22 268747.00 539136.00 0.1000 2.8620
135 175.53 270752.00 543155.00 0.1000 2.8451
136 176.83 272751.00 547173.00 0.1000 2.8595
137 178.09 274750.00 551191.00 0.1000 2.8216
138 179.39 276755.00 555210.00 0.1000 2.8220
139 180.64 278754.00 559228.00 0.1000 2.8369
140 181.90 280753.00 563246.00 0.1000 2.8423
141 183.17 282752.00 567264.00 0.1000 2.8164
142 184.42 284757.00 571283.00 0.1000 2.8197
143 185.67 286756.00 575301.00 0.1000 2.8232
144 187.03 288761.00 579320.00 0.1000 2.8585
145 188.28 290752.00 583332.00 0.1000 2.8695
146 189.54 292743.00 587344.00 0.1000 2.8698
147 190.85 294748.00 591363.00 0.1000 2.8646
148 192.12 296753.00 595382.00 0.1000 2.8896
149 193.39 298752.00 599400.00 0.1000 2.8531
150 194.64 300757.00 603419.00 0.1000 2.8630
151 195.89 302748.00 607431.00 0.1000 2.8539
152 197.19 304753.00 611450.00 0.1000 2.8513
153 198.48 306758.00 615469.00 0.1000 2.8715
154 199.75 308757.00 619487.00 0.1000 2.8235
155 201.02 310756.00 623505.00 0.1000 2.8419
156 202.27 312755.00 627523.00 0.1000 2.8594
157 203.53 314760.00 631542.00 0.1000 2.8446
158 204.82 316765.00 635561.00 0.1000 2.8212
159 206.46 318777.00 639588.00 0.1000 2.8210
160 207.72 320782.00 643607.00 0.1000 2.8266
161 208.99 322781.00 647625.00 0.1000 2.8085
162 210.26 324780.00 651643.00 0.1000 2.8534
163 211.55 326785.00 655662.00 0.1000 2.8530
164 212.81 328784.00 659680.00 0.1000 2.8494
165 214.06 330775.00 663692.00 0.0999 2.8317
166 215.31 332774.00 667710.00 0.1021 2.8112
167 216.57 334779.00 671729.00 0.1017 2.8404
168 217.81 336784.00 675748.00 0.1060 2.8422
169 219.07 338789.00 679767.00 0.1111 2.8020
170 220.34 340788.00 683785.00 0.1124 2.8171
171 221.60 342793.00 687804.00 0.1268 2.7893
172 222.91 344798.00 691823.00 0.1120 2.8412
173 224.16 346803.00 695842.00 0.1413 2.7747
174 225.41 348808.00 699861.00 0.1234 2.8151
175 226.70 350807.00 703879.00 0.1333 2.7867
