{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 1, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 2.53 3597.00 5380.00 0.1046 2.3026
2 43.46 154303.00 146902.00 0.1040 2.3035
3 85.19 304890.00 288351.00 0.1000 2.3048
4 127.20 455591.00 429893.00 0.1406 2.2899
5 169.41 606171.00 571302.00 0.1000 2.3417
6 211.17 756938.00 712891.00 0.1000 2.3148
7 253.00 907699.00 854493.00 0.1000 2.3120
8 294.32 1058594.00 996136.00 0.1134 2.2912
9 336.01 1209312.00 1137678.00 0.1808 2.1856
10 377.41 1360064.00 1279226.00 0.1493 2.1431
11 419.54 1510735.00 1420699.00 0.2114 2.1252
12 461.58 1661610.00 1562348.00 0.2482 1.9686
13 503.96 1812328.00 1703899.00 0.2735 1.9336
14 546.04 1963206.00 1845560.00 0.2903 1.8723
15 588.33 2114053.00 1987227.00 0.2727 1.8457
16 630.54 2264734.00 2128738.00 0.2907 1.8428
17 672.99 2414980.00 2269896.00 0.3031 1.8410
18 715.06 2565659.00 2411365.00 0.3190 1.7551
19 757.43 2716398.00 2552945.00 0.3368 1.8121
20 799.68 2867194.00 2694541.00 0.3507 1.7102
21 842.61 3017994.00 2836162.00 0.3637 1.7119
22 884.54 3168773.00 2977781.00 0.3856 1.6473
23 926.62 3319642.00 3119447.00 0.3631 1.7208
24 968.29 3470520.00 3261080.00 0.4067 1.6128
25 1010.32 3621289.00 3402642.00 0.4028 1.5973
26 1052.83 3771850.00 3544065.00 0.4185 1.5634
27 1095.09 3922568.00 3685612.00 0.4296 1.5509
28 1137.18 4073235.00 3827134.00 0.4199 1.5574
29 1179.57 4223946.00 3968677.00 0.4231 1.5479
30 1221.90 4374660.00 4110160.00 0.4368 1.5104
31 1264.51 4525376.00 4251687.00 0.4506 1.4824
32 1307.08 4676018.00 4393116.00 0.4689 1.4283
33 1349.52 4826670.00 4534611.00 0.4611 1.4681
34 1391.42 4977572.00 4676285.00 0.4684 1.4225
35 1433.40 5128336.00 4817857.00 0.4832 1.4014
36 1475.20 5279224.00 4959537.00 0.4969 1.3719
37 1517.25 5429998.00 5101097.00 0.4871 1.3860
38 1559.08 5580837.00 5242713.00 0.5043 1.3483
39 1601.21 5731545.00 5384262.00 0.4793 1.3860
40 1643.01 5882314.00 5525815.00 0.5092 1.3231
41 1685.08 6033095.00 5667407.00 0.5011 1.3477
42 1727.33 6183759.00 5808895.00 0.5298 1.2873
43 1769.84 6334340.00 5950325.00 0.4893 1.3652
44 1812.46 6484773.00 6091653.00 0.5404 1.2604
45 1855.63 6635318.00 6232995.00 0.5185 1.3349
46 1898.33 6785810.00 6374335.00 0.5468 1.2306
47 1941.46 6936154.00 6515546.00 0.5418 1.2458
48 1983.87 7086844.00 6657083.00 0.5581 1.2013
49 2026.76 7237412.00 6798478.00 0.5654 1.2086
50 2069.17 7388055.00 6939919.00 0.5608 1.1979
51 2112.04 7538610.00 7081268.00 0.5574 1.2024
52 2155.18 7689196.00 7222711.00 0.5576 1.2090
53 2197.79 7839839.00 7364151.00 0.5807 1.1729
54 2240.22 7990422.00 7505568.00 0.5727 1.1773
55 2282.57 8141231.00 7647151.00 0.5903 1.1479
56 2325.09 8291707.00 7788439.00 0.5953 1.1289
57 2368.14 8442188.00 7929821.00 0.5929 1.1229
58 2410.75 8592715.00 8071156.00 0.6019 1.0947
59 2453.74 8743388.00 8212639.00 0.5991 1.1070
60 2496.03 8894131.00 8354201.00 0.6089 1.0874
61 2538.81 9044750.00 8495711.00 0.6047 1.1110
62 2580.83 9195400.00 8637214.00 0.6151 1.0680
63 2623.32 9346106.00 8778731.00 0.6082 1.0782
64 2665.34 9496861.00 8920295.00 0.6238 1.0481
65 2707.67 9647569.00 9061844.00 0.6271 1.0348
66 2749.86 9798120.00 9203282.00 0.6358 1.0146
67 2792.21 9948795.00 9344791.00 0.6356 1.0208
68 2834.61 10099204.00 9486047.00 0.6425 1.0043
69 2877.41 10249853.00 9627498.00 0.6336 1.0188
70 2919.73 10400524.00 9768952.00 0.6409 0.9959
71 2962.67 10551229.00 9910463.00 0.6459 0.9948
72 3005.17 10701943.00 10051995.00 0.6624 0.9594
73 3047.37 10852763.00 10193614.00 0.6595 0.9559
74 3089.51 11003534.00 10335199.00 0.6555 0.9565
75 3132.03 11154328.00 10476781.00 0.6544 0.9576
76 3174.13 11304988.00 10618263.00 0.6653 0.9344
77 3216.54 11455665.00 10759750.00 0.6639 0.9356
78 3258.69 11606459.00 10901323.00 0.5903 1.1971
79 3301.18 11757539.00 11043220.00 0.6666 0.9216
80 3343.54 11908257.00 11184734.00 0.5387 1.3218
81 3385.64 12058886.00 11326163.00 0.6789 0.8997
82 3428.23 12209589.00 11467710.00 0.6637 0.9510
83 3470.45 12360330.00 11609272.00 0.6886 0.8733
84 3512.80 12511115.00 11750837.00 0.6233 1.0474
85 3554.87 12661842.00 11892369.00 0.6936 0.8635
