{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 0, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 6.16 3331.00 5138.00 0.0950 2.3027
2 50.59 107444.00 103543.00 0.1000 2.3022
3 93.31 206664.00 192049.00 0.1590 2.2948
4 136.05 320173.00 293084.00 0.1708 2.2052
5 179.17 442937.00 404117.00 0.2365 2.1126
6 221.92 564398.00 513497.00 0.2165 2.1054
7 264.34 690859.00 628345.00 0.2656 1.9696
8 307.94 816268.00 747036.00 0.2875 1.9278
9 351.26 944252.00 866472.00 0.2299 2.0177
10 394.36 1074350.00 987047.00 0.2626 1.9608
11 438.31 1201871.00 1107056.00 0.2707 1.9670
12 483.70 1327114.00 1222464.00 0.3340 1.8128
13 526.76 1457693.00 1341722.00 0.3425 1.7853
14 570.60 1588035.00 1460483.00 0.3521 1.7323
15 614.03 1721075.00 1579072.00 0.3833 1.6889
16 657.08 1853929.00 1699954.00 0.3921 1.6418
17 700.21 1984186.00 1819073.00 0.4004 1.6062
18 742.96 2114591.00 1939909.00 0.4220 1.5576
19 786.11 2247600.00 2058832.00 0.4368 1.5302
20 829.82 2378460.00 2177894.00 0.4469 1.5181
21 872.84 2509464.00 2296441.00 0.4578 1.4694
22 916.24 2642692.00 2416350.00 0.4515 1.4677
23 959.85 2773168.00 2533564.00 0.4555 1.4821
24 1002.49 2901689.00 2651230.00 0.4838 1.4003
25 1046.81 3030106.00 2768136.00 0.4858 1.4096
26 1089.99 3160422.00 2886410.00 0.4524 1.4721
27 1133.27 3292212.00 3003841.00 0.5038 1.3610
28 1177.12 3423065.00 3122941.00 0.5083 1.3529
29 1220.04 3557533.00 3244017.00 0.5254 1.3057
30 1262.76 3694628.00 3367120.00 0.5406 1.2709
31 1305.72 3822681.00 3484481.00 0.5442 1.2562
32 1348.58 3952040.00 3603892.00 0.5405 1.2486
33 1391.48 4085471.00 3724656.00 0.5506 1.2453
34 1434.47 4217441.00 3844761.00 0.5497 1.2366
35 1478.46 4351263.00 3966566.00 0.5667 1.2102
36 1521.91 4480177.00 4083463.00 0.5750 1.1860
37 1567.47 4609105.00 4201179.00 0.5786 1.1657
38 1610.32 4740215.00 4324112.00 0.5723 1.1884
39 1653.30 4870156.00 4446355.00 0.5912 1.1476
40 1696.49 5002179.00 4565561.00 0.5875 1.1608
41 1739.67 5131226.00 4683456.00 0.5735 1.1789
42 1782.86 5252883.00 4794120.00 0.6038 1.1094
43 1827.56 5382927.00 4911996.00 0.6014 1.1144
44 1870.36 5512438.00 5029493.00 0.6141 1.0858
45 1914.08 5642901.00 5146993.00 0.6203 1.0719
46 1956.55 5775301.00 5269899.00 0.6185 1.0670
47 1999.09 5906249.00 5392698.00 0.6238 1.0532
48 2042.13 6036715.00 5510653.00 0.6351 1.0370
49 2084.93 6167891.00 5629145.00 0.6262 1.0552
50 2128.27 6300187.00 5748074.00 0.6345 1.0613
51 2170.94 6430476.00 5866007.00 0.6417 1.0269
52 2213.80 6557487.00 5982370.00 0.6521 1.0114
53 2256.50 6686537.00 6099027.00 0.6465 1.0297
54 2300.16 6816290.00 6217071.00 0.6450 1.0045
55 2343.14 6943988.00 6333528.00 0.6544 1.0152
56 2388.98 7072897.00 6450025.00 0.6398 1.0535
57 2432.03 7204838.00 6574371.00 0.6614 1.0007
58 2475.17 7338599.00 6695279.00 0.6567 0.9839
59 2518.18 7469569.00 6813272.00 0.6544 1.0080
60 2561.41 7600214.00 6931536.00 0.6716 1.0052
61 2604.17 7729421.00 7047946.00 0.6608 1.0557
62 2647.85 7858155.00 7164801.00 0.6627 1.0683
63 2691.35 7989479.00 7282152.00 0.6713 1.0255
64 2734.71 8123717.00 7404037.00 0.6677 1.0127
65 2778.22 8255425.00 7523046.00 0.6740 1.0376
66 2821.67 8388341.00 7641301.00 0.6731 0.9852
67 2865.74 8521697.00 7761347.00 0.6680 0.9976
68 2909.15 8660193.00 7886104.00 0.6736 0.9778
69 2952.96 8790481.00 8004176.00 0.6794 0.9979
70 2996.44 8923860.00 8124309.00 0.6805 1.0393
71 3039.42 9054438.00 8242105.00 0.6827 1.0687
72 3082.47 9186531.00 8361101.00 0.6780 1.0779
73 3128.36 9320101.00 8480346.00 0.6707 0.9873
74 3174.45 9453650.00 8600262.00 0.6847 0.9972
75 3217.48 9586660.00 8722448.00 0.6878 1.0337
76 3261.14 9719979.00 8842803.00 0.6754 1.0140
77 3304.71 9855658.00 8965097.00 0.6852 1.0303
78 3347.91 9987307.00 9084110.00 0.6875 1.1664
79 3390.53 10119964.00 9205396.00 0.6850 1.1164
80 3433.41 10248653.00 9322040.00 0.6966 1.2296
81 3475.94 10380311.00 9443163.00 0.6815 1.1571
82 3518.85 10513332.00 9564488.00 0.6867 1.1010
83 3562.27 10644979.00 9684451.00 0.6844 1.2835
84 3605.12 10782437.00 9808367.00 0.6808 1.1213
85 3647.94 10916423.00 9929115.00 0.6748 1.3139
86 3690.48 11051949.00 10051786.00 0.6727 1.2608
87 3734.03 11185242.00 10171145.00 0.6887 1.2402
88 3776.60 11312858.00 10287798.00 0.6975 1.3619
89 3819.90 11443860.00 10405103.00 0.6952 1.2883
