{'model_type': 'VGG', 'dataset_type': 'image100', 'batch_size': 64, 'data_pattern': 0, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 14723136}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 4.29 2316.00 4408.00 0.0102 4.6296
2 43.32 81869.00 80449.00 0.0122 4.6242
3 82.08 161584.00 156619.00 0.0180 4.5824
4 120.97 241259.00 232727.00 0.0324 4.6000
5 159.25 320521.00 308552.00 0.0354 4.5846
6 198.69 400275.00 384850.00 0.0416 4.5040
7 237.23 479872.00 460922.00 0.0380 4.4493
8 275.90 559550.00 537033.00 0.0372 4.4756
9 314.48 639405.00 613291.00 0.0466 4.5162
10 353.55 719101.00 689428.00 0.0442 4.5245
11 393.41 798751.00 765534.00 0.0520 4.4857
12 431.99 878369.00 841644.00 0.0586 4.4223
13 471.05 958046.00 917789.00 0.0542 4.3794
14 510.03 1037835.00 994031.00 0.0616 4.4042
15 548.72 1117807.00 1070448.00 0.0688 4.4344
16 588.38 1197885.00 1146897.00 0.0734 4.3275
17 627.12 1277566.00 1223006.00 0.0764 4.4281
18 665.90 1357278.00 1299141.00 0.0760 4.3462
19 704.34 1436907.00 1375223.00 0.0816 4.3002
20 742.85 1516707.00 1451446.00 0.0920 4.3033
21 782.25 1596269.00 1527496.00 0.0866 4.3143
22 820.90 1675909.00 1603605.00 0.0840 4.3598
23 859.43 1755530.00 1679681.00 0.0998 4.2080
24 898.19 1835108.00 1755729.00 0.1024 4.1668
25 936.81 1914690.00 1831764.00 0.1090 4.1591
26 976.25 1994064.00 1907663.00 0.1056 4.2272
27 1014.79 2073805.00 1983883.00 0.1056 4.1097
28 1053.25 2153427.00 2059989.00 0.1184 4.2061
29 1092.04 2233112.00 2136108.00 0.1210 4.0761
30 1130.68 2313260.00 2212614.00 0.1214 4.0673
31 1170.64 2392915.00 2288700.00 0.1266 4.0779
32 1209.44 2472440.00 2364768.00 0.1236 4.0945
33 1248.13 2552352.00 2441052.00 0.1292 4.0459
34 1286.91 2632088.00 2517260.00 0.1290 4.0127
35 1325.44 2712107.00 2593729.00 0.1348 4.0667
36 1365.01 2791962.00 2669982.00 0.1366 4.0257
37 1404.16 2872115.00 2746555.00 0.1420 4.0058
38 1442.98 2952266.00 2823087.00 0.1446 3.9827
39 1481.61 3032115.00 2899408.00 0.1436 4.0356
40 1520.23 3112051.00 2975755.00 0.1362 3.9669
41 1559.71 3191766.00 3051879.00 0.1510 3.9809
42 1598.47 3271328.00 3127929.00 0.1530 3.9489
43 1636.96 3350967.00 3204008.00 0.1496 3.9181
44 1675.51 3430606.00 3280087.00 0.1558 3.9474
45 1714.10 3510245.00 3356166.00 0.1610 3.8694
46 1753.97 3589912.00 3432268.00 0.1660 3.9073
47 1792.80 3669524.00 3508340.00 0.1620 3.9139
48 1831.82 3749225.00 3584489.00 0.1716 3.8365
49 1870.79 3828867.00 3660603.00 0.1644 3.8619
50 1910.45 3908494.00 3736703.00 0.1714 3.8267
51 1949.15 3988130.00 3812793.00 0.1738 3.8737
52 1988.19 4067789.00 3888880.00 0.1722 3.9047
53 2026.83 4147542.00 3965047.00 0.1820 3.7902
54 2065.74 4227174.00 4041072.00 0.1820 3.7450
55 2105.19 4306576.00 4116994.00 0.1756 3.7918
56 2144.01 4386424.00 4193262.00 0.1884 3.7742
57 2182.77 4465845.00 4269185.00 0.1792 3.7975
58 2221.57 4545387.00 4345236.00 0.1830 3.7863
59 2260.13 4624968.00 4421296.00 0.1956 3.7439
60 2299.75 4704613.00 4497399.00 0.1898 3.7897
61 2338.44 4784194.00 4573459.00 0.1950 3.7373
62 2377.33 4863817.00 4649540.00 0.1900 3.7397
63 2416.02 4943544.00 4725689.00 0.1914 3.7085
64 2454.51 5023304.00 4801901.00 0.2040 3.6529
65 2494.29 5102946.00 4877983.00 0.1940 3.7336
66 2532.59 5182610.00 4954087.00 0.2056 3.6622
67 2571.06 5262265.00 5030178.00 0.1968 3.7149
68 2609.85 5341836.00 5106241.00 0.2028 3.6946
69 2648.38 5421509.00 5182335.00 0.2024 3.6823
70 2688.08 5501196.00 5258436.00 0.2094 3.6439
71 2727.33 5580897.00 5334585.00 0.2044 3.6624
72 2765.79 5660275.00 5410457.00 0.2116 3.6320
73 2804.28 5739790.00 5486469.00 0.2086 3.6654
74 2842.72 5819353.00 5562489.00 0.2174 3.6268
75 2882.24 5898970.00 5638578.00 0.2196 3.6561
76 2920.90 5978543.00 5714646.00 0.2214 3.5965
77 2959.28 6058157.00 5790774.00 0.2158 3.5650
78 2997.96 6137865.00 5866918.00 0.2196 3.6409
79 3036.80 6217591.00 5943037.00 0.2176 3.6153
80 3076.61 6297109.00 6019075.00 0.2260 3.5700
81 3115.15 6376874.00 6095161.00 0.2236 3.6003
82 3153.47 6456784.00 6171393.00 0.2302 3.5823
83 3191.87 6536519.00 6247635.00 0.2278 3.6083
84 3230.45 6616130.00 6323691.00 0.2332 3.4940
85 3270.49 6695682.00 6399698.00 0.2336 3.5779
86 3309.45 6775551.00 6475981.00 0.2272 3.5738
87 3348.45 6855380.00 6552248.00 0.2320 3.5752
88 3387.46 6935197.00 6628481.00 0.2430 3.5047
89 3426.40 7015000.00 6704684.00 0.2390 3.5080
90 3466.09 7094767.00 6780867.00 0.2318 3.5995
91 3504.45 7174441.00 6856968.00 0.2382 3.5485
92 3543.26 7254085.00 6933050.00 0.2412 3.5241
93 3582.08 7333818.00 7009177.00 0.2448 3.4770
94 3621.31 7413424.00 7085248.00 0.2426 3.5579
95 3661.02 7493150.00 7161358.00 0.2486 3.4892
96 3699.70 7572990.00 7237588.00 0.2476 3.5082
97 3738.16 7652888.00 7313920.00 0.2380 3.5071
98 3776.96 7732588.00 7390076.00 0.2410 3.5425
99 3816.94 7812320.00 7466242.00 0.2422 3.5423
100 3856.06 7891605.00 7542069.00 0.2520 3.5078
