{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 4, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 5.53 2225.00 4247.00 0.0997 2.3045
2 26.03 86497.00 86030.00 0.1000 2.7724
3 46.75 171380.00 169033.00 0.1069 2.5666
4 67.13 257740.00 253621.00 0.1129 2.5172
5 87.40 341894.00 336518.00 0.1537 2.4994
6 108.12 428780.00 422047.00 0.1294 2.5395
7 128.28 514712.00 507041.00 0.1637 2.4797
8 148.31 601447.00 592300.00 0.1628 2.4450
9 168.78 687771.00 677488.00 0.1710 2.4552
10 188.85 773668.00 762455.00 0.1804 2.4147
11 208.85 858654.00 846856.00 0.2042 2.3889
12 228.93 944621.00 931890.00 0.1848 2.4334
13 249.42 1031381.00 1017236.00 0.2281 2.3228
14 269.50 1118815.00 1102473.00 0.1971 2.3685
15 289.39 1206051.00 1187197.00 0.2454 2.2243
16 309.20 1293236.00 1271837.00 0.1787 2.3927
17 329.05 1380508.00 1356495.00 0.2482 2.2017
18 348.96 1467794.00 1441133.00 0.2143 2.2624
19 368.22 1554942.00 1525414.00 0.2540 2.1611
20 387.61 1642025.00 1609627.00 0.2066 2.2369
21 406.73 1729171.00 1693853.00 0.2287 2.2070
22 426.60 1816276.00 1778580.00 0.2249 2.1734
23 446.16 1903217.00 1862868.00 0.2659 2.0721
24 465.54 1990262.00 1947051.00 0.2195 2.1326
25 484.78 2077369.00 2031104.00 0.2713 1.9898
26 504.26 2164485.00 2115211.00 0.2445 2.0198
27 523.59 2251595.00 2199276.00 0.2676 1.9862
28 542.98 2338678.00 2283184.00 0.2732 1.9476
29 562.78 2425943.00 2367605.00 0.2600 1.9831
30 582.46 2513120.00 2451984.00 0.2751 1.9609
31 602.04 2600299.00 2536254.00 0.2757 1.9613
32 621.56 2687396.00 2620337.00 0.2907 1.9171
