{'model_type': 'CNN', 'dataset_type': 'FashionMNIST', 'batch_size': 64, 'data_pattern': 4, 'lr': 0.02, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 52096}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
84 79.17 188991.00 360408.00 0.7260 0.8078
85 79.98 191395.00 364923.00 0.7225 0.8035
86 80.94 193474.00 368982.00 0.7179 0.8010
87 81.74 195878.00 373497.00 0.7260 0.7940
88 82.69 197957.00 377556.00 0.7259 0.8020
89 83.50 200369.00 382077.00 0.7245 0.7991
90 84.44 202436.00 386134.00 0.7221 0.7976
91 85.24 204852.00 390651.00 0.7144 0.7987
92 86.21 206919.00 394708.00 0.7224 0.7890
93 87.04 209349.00 399232.00 0.7267 0.7855
94 87.99 211416.00 403289.00 0.7226 0.7839
95 88.83 213846.00 407813.00 0.7272 0.7829
96 89.77 215913.00 411870.00 0.7275 0.7777
97 90.60 218314.00 416373.00 0.7175 0.7790
98 91.58 220395.00 420437.00 0.7166 0.7779
99 92.42 222797.00 424947.00 0.7270 0.7731
100 93.38 224878.00 429011.00 0.7198 0.7775
101 94.17 227272.00 433515.00 0.7288 0.7756
102 95.12 229353.00 437579.00 0.7356 0.7645
103 95.91 231747.00 442083.00 0.7326 0.7635
104 96.85 233828.00 446147.00 0.7371 0.7679
105 97.64 236222.00 450651.00 0.7345 0.7625
106 98.61 238303.00 454715.00 0.7232 0.7749
107 99.44 240704.00 459218.00 0.7233 0.7803
108 100.42 242785.00 463282.00 0.7234 0.7655
109 101.23 245179.00 467786.00 0.7371 0.7563
110 102.22 247260.00 471850.00 0.7288 0.7606
111 103.03 249654.00 476354.00 0.7251 0.7570
112 103.99 251735.00 480418.00 0.7320 0.7552
113 104.81 254129.00 484922.00 0.7293 0.7536
114 105.80 256210.00 488986.00 0.7329 0.7523
115 106.60 258603.00 493483.00 0.7351 0.7438
116 107.56 260684.00 497547.00 0.7383 0.7431
117 108.37 263077.00 502044.00 0.7342 0.7432
118 109.35 265158.00 506108.00 0.7289 0.7502
119 110.18 267558.00 510604.00 0.7339 0.7443
120 111.14 269640.00 514675.00 0.7345 0.7490
121 111.96 272037.00 519159.00 0.7250 0.7604
122 112.98 274119.00 523230.00 0.7293 0.7465
123 113.77 276518.00 527719.00 0.7400 0.7389
124 114.71 278600.00 531790.00 0.7385 0.7377
125 115.51 280991.00 536273.00 0.7425 0.7396
126 116.47 283073.00 540344.00 0.7395 0.7359
127 117.26 285464.00 544827.00 0.7416 0.7390
128 118.22 287546.00 548898.00 0.7385 0.7397
129 119.00 289943.00 553382.00 0.7397 0.7301
130 119.93 292019.00 557452.00 0.7434 0.7262
131 120.78 294416.00 561936.00 0.7360 0.7317
132 121.74 296498.00 566007.00 0.7422 0.7306
133 122.62 298889.00 570490.00 0.7410 0.7262
134 123.59 300971.00 574561.00 0.7336 0.7350
135 124.37 303362.00 579044.00 0.7434 0.7284
136 125.30 305444.00 583115.00 0.7374 0.7290
137 126.10 307835.00 587598.00 0.7331 0.7350
138 127.11 309917.00 591669.00 0.7240 0.7366
139 127.90 312308.00 596152.00 0.7375 0.7330
140 128.85 314390.00 600223.00 0.7403 0.7246
141 129.64 316789.00 604712.00 0.7385 0.7311
142 130.58 318871.00 608783.00 0.7414 0.7292
143 131.42 321262.00 613266.00 0.7407 0.7274
144 132.38 323358.00 617344.00 0.7462 0.7217
145 133.22 325735.00 621820.00 0.7424 0.7213
146 134.15 327831.00 625898.00 0.7460 0.7201
147 135.00 330200.00 630368.00 0.7353 0.7238
148 135.94 332304.00 634452.00 0.7320 0.7278
149 136.76 334665.00 638916.00 0.7445 0.7185
150 137.69 336769.00 643000.00 0.7413 0.7213
151 138.50 339130.00 647464.00 0.7414 0.7228
152 139.48 341234.00 651548.00 0.7463 0.7177
153 140.30 343595.00 656012.00 0.7468 0.7130
154 141.23 345699.00 660096.00 0.7463 0.7121
155 142.07 348060.00 664560.00 0.7458 0.7129
156 143.06 350164.00 668644.00 0.7420 0.7144
157 143.88 352525.00 673108.00 0.7445 0.7136
158 144.82 354629.00 677192.00 0.7469 0.7115
159 145.60 356990.00 681656.00 0.7463 0.7087
160 146.55 359094.00 685740.00 0.7390 0.7142
161 147.36 361455.00 690204.00 0.7420 0.7109
162 148.31 363547.00 694286.00 0.7480 0.7116
163 149.13 365919.00 698745.00 0.7398 0.7125
164 150.12 368011.00 702827.00 0.7401 0.7144
165 150.91 370375.00 707280.00 0.7509 0.7041
166 151.89 372475.00 711368.00 0.7497 0.7004
167 152.69 374832.00 715822.00 0.7462 0.6998
168 153.66 376932.00 719910.00 0.7517 0.7017
169 154.45 379295.00 724365.00 0.7447 0.7072
170 155.37 381395.00 728453.00 0.7490 0.7059
171 156.16 383758.00 732908.00 0.7519 0.7008
172 157.11 385858.00 736996.00 0.7485 0.7028
173 157.87 388215.00 741450.00 0.7441 0.7081
174 158.82 390321.00 745539.00 0.7534 0.6977
175 159.57 392672.00 749992.00 0.7441 0.7046
176 160.57 394778.00 754081.00 0.7436 0.7047
177 161.36 397129.00 758534.00 0.7353 0.7103
178 162.36 399235.00 762623.00 0.7349 0.7074
179 163.11 401586.00 767076.00 0.7491 0.6978
180 164.08 403692.00 771165.00 0.7485 0.6986
181 164.89 406043.00 775618.00 0.7493 0.7024
182 165.85 408149.00 779707.00 0.7458 0.7031
183 166.64 410500.00 784160.00 0.7355 0.7097
184 167.56 412606.00 788249.00 0.7289 0.7190
185 168.33 414957.00 792702.00 0.7346 0.7099
186 169.24 417063.00 796791.00 0.7541 0.6925
187 170.07 419408.00 801243.00 0.7532 0.6922
188 171.01 421514.00 805332.00 0.7498 0.6955
189 171.82 423865.00 809785.00 0.7402 0.7006
190 172.79 425971.00 813874.00 0.7532 0.6950
191 173.58 428321.00 818320.00 0.7388 0.7013
192 174.53 430427.00 822409.00 0.7396 0.6994
193 175.32 432778.00 826862.00 0.7464 0.6912
194 176.33 434884.00 830951.00 0.7504 0.6896
195 177.08 437235.00 835404.00 0.7539 0.6857
196 178.03 439341.00 839493.00 0.7559 0.6810
197 178.85 441692.00 843946.00 0.7551 0.6820
198 179.79 443798.00 848035.00 0.7552 0.6814
199 180.62 446149.00 852488.00 0.7565 0.6811
200 181.58 448255.00 856577.00 0.7565 0.6813
201 182.61 450597.00 861017.00 0.7550 0.6871
202 183.54 452711.00 865112.00 0.7505 0.6849
203 184.40 455046.00 869553.00 0.7550 0.6842
204 185.57 457160.00 873648.00 0.7573 0.6869
205 186.44 459503.00 878095.00 0.7542 0.6875
206 187.38 461617.00 882190.00 0.7518 0.6863
207 188.22 463960.00 886637.00 0.7555 0.6821
208 189.15 466074.00 890732.00 0.7537 0.6811
209 189.95 468409.00 895173.00 0.7559 0.6811
210 190.93 470523.00 899268.00 0.7568 0.6834
211 191.76 472866.00 903715.00 0.7543 0.6847
212 192.73 474980.00 907810.00 0.7538 0.6830
213 193.55 477323.00 912257.00 0.7591 0.6817
214 194.50 479437.00 916352.00 0.7540 0.6836
215 195.29 481772.00 920793.00 0.7379 0.6941
216 196.25 483886.00 924888.00 0.7390 0.6930
217 197.13 486221.00 929329.00 0.7476 0.6853
218 198.07 488343.00 933430.00 0.7538 0.6797
219 198.90 490700.00 937893.00 0.7506 0.6850
220 199.83 492801.00 941979.00 0.7456 0.6838
221 200.65 495157.00 946444.00 0.7567 0.6828
222 201.63 497258.00 950530.00 0.7558 0.6817
223 202.43 499622.00 955001.00 0.7492 0.6860
224 203.38 501723.00 959087.00 0.7539 0.6833
225 204.17 504087.00 963558.00 0.7570 0.6796
226 205.13 506188.00 967644.00 0.7550 0.6800
227 205.94 508544.00 972109.00 0.7548 0.6777
228 206.89 510645.00 976195.00 0.7549 0.6805
229 207.68 512999.00 980646.00 0.7505 0.6805
230 208.62 515095.00 984738.00 0.7555 0.6792
231 209.38 517462.00 989189.00 0.7532 0.6757
232 210.31 519558.00 993281.00 0.7509 0.6787
233 211.10 521916.00 997719.00 0.7563 0.6802
234 212.02 524012.00 1001811.00 0.7540 0.6852
235 212.84 526371.00 1006256.00 0.7560 0.6728
236 213.76 528475.00 1010354.00 0.7540 0.6779
237 214.55 530825.00 1014786.00 0.7566 0.6711
238 215.52 532929.00 1018884.00 0.7606 0.6682
239 216.34 535280.00 1023323.00 0.7562 0.6724
240 217.29 537384.00 1027421.00 0.7597 0.6733
241 218.13 539735.00 1031860.00 0.7527 0.6740
242 219.06 541839.00 1035958.00 0.7597 0.6740
243 219.87 544190.00 1040397.00 0.7586 0.6725
244 220.80 546294.00 1044495.00 0.7581 0.6662
245 221.59 548659.00 1048941.00 0.7534 0.6729
246 222.55 550755.00 1053033.00 0.7548 0.6734
247 223.37 553114.00 1057478.00 0.7555 0.6775
248 224.34 555210.00 1061570.00 0.7550 0.6795
249 225.15 557569.00 1066015.00 0.7538 0.6755
250 226.28 559665.00 1070107.00 0.7542 0.6770
