{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 0, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 10.46 3070.00 4837.00 0.1001 2.3028
2 25.21 137043.00 125580.00 0.0995 2.3027
3 40.46 270352.00 245196.00 0.0999 2.3026
4 55.15 397217.00 359545.00 0.1000 2.3026
5 70.74 533779.00 484902.00 0.1003 2.3025
6 86.83 661914.00 601217.00 0.1003 2.3024
7 104.64 790805.00 717595.00 0.1010 2.3024
8 119.49 923268.00 836507.00 0.1007 2.3023
9 134.69 1051242.00 953188.00 0.1001 2.3022
10 149.33 1178010.00 1068307.00 0.0998 2.3021
11 164.25 1312963.00 1189454.00 0.1000 2.3021
