{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 2, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 10000, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 7.87 2395.00 4494.00 0.1037 2.3031
2 8.67 4400.00 8513.00 0.1011 2.3039
3 9.47 6405.00 12532.00 0.1056 2.3057
4 10.27 8410.00 16551.00 0.1062 2.3079
5 11.07 10415.00 20570.00 0.1025 2.3105
6 11.87 12420.00 24589.00 0.1067 2.3132
7 12.67 14425.00 28608.00 0.1101 2.3160
8 13.47 16430.00 32627.00 0.1061 2.3234
9 14.27 18435.00 36646.00 0.1058 2.3299
10 15.07 20440.00 40665.00 0.1000 2.3361
11 15.87 22431.00 44677.00 0.1000 2.3439
12 16.67 24422.00 48689.00 0.1000 2.3581
13 17.47 26421.00 52707.00 0.1000 2.3487
14 18.27 28412.00 56719.00 0.1000 2.3647
15 19.07 30403.00 60731.00 0.1000 2.3584
16 19.87 32394.00 64743.00 0.1000 2.3686
17 20.67 34385.00 68755.00 0.1000 2.3788
18 21.47 36376.00 72767.00 0.1000 2.3732
19 22.27 38367.00 76779.00 0.1294 2.3811
20 23.07 40366.00 80797.00 0.1351 2.3772
21 23.87 42357.00 84809.00 0.1002 2.3776
22 24.67 44362.00 88828.00 0.1000 2.3719
23 25.47 46367.00 92847.00 0.1000 2.3677
24 26.27 48372.00 96866.00 0.1168 2.3791
25 27.07 50363.00 100878.00 0.1016 2.3685
26 27.87 52362.00 104896.00 0.1000 2.3776
27 28.67 54353.00 108908.00 0.1000 2.3835
28 29.47 56344.00 112920.00 0.1020 2.3708
29 30.27 58335.00 116932.00 0.1187 2.3705
30 31.07 60326.00 120944.00 0.1153 2.3612
31 31.87 62317.00 124956.00 0.1325 2.3523
32 32.67 64316.00 128974.00 0.1018 2.3628
33 33.47 66321.00 132993.00 0.1365 2.3628
34 34.27 68326.00 137012.00 0.1453 2.3523
35 35.07 70317.00 141024.00 0.1262 2.3502
36 35.87 72302.00 145035.00 0.1008 2.3648
37 36.67 74287.00 149046.00 0.1099 2.3508
38 37.47 76278.00 153058.00 0.1043 2.3712
39 38.27 78269.00 157070.00 0.1316 2.3592
40 39.07 80268.00 161088.00 0.1194 2.3502
41 39.87 82253.00 165099.00 0.1028 2.3735
42 40.67 84244.00 169111.00 0.1449 2.3248
43 41.47 86241.00 173124.00 0.1572 2.3351
44 42.27 88246.00 177143.00 0.1335 2.3426
45 43.07 90279.00 181185.00 0.1557 2.3232
46 43.87 92270.00 185197.00 0.1451 2.3198
47 44.67 94297.00 189238.00 0.1174 2.3748
48 45.47 96309.00 193265.00 0.1538 2.3076
49 46.27 98306.00 197278.00 0.1367 2.3361
50 47.07 100362.00 201340.00 0.1309 2.2983
