{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 0, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 11.06 3855.00 5726.00 0.0983 2.3026
2 56.79 156300.00 148966.00 0.0993 2.3026
3 103.26 308745.00 292206.00 0.1016 2.3025
4 149.01 461190.00 435446.00 0.1094 2.3025
5 195.44 613635.00 578686.00 0.1059 2.3024
6 240.61 766080.00 721926.00 0.1000 2.3023
7 286.13 918525.00 865166.00 0.1000 2.3022
8 331.41 1070970.00 1008406.00 0.1018 2.3021
9 376.28 1223415.00 1151646.00 0.1210 2.3019
10 420.42 1375860.00 1294886.00 0.1000 2.3016
11 464.72 1528305.00 1438126.00 0.1535 2.3008
12 509.41 1680750.00 1581366.00 0.1625 2.2985
13 555.38 1833195.00 1724606.00 0.1084 2.2810
14 600.70 1985640.00 1867846.00 0.1805 2.2013
15 647.14 2138085.00 2011086.00 0.1424 2.2479
16 691.57 2290530.00 2154326.00 0.2194 2.1366
17 737.86 2442975.00 2297566.00 0.2308 2.0804
18 782.73 2595420.00 2440806.00 0.2331 2.0793
19 827.62 2747865.00 2584046.00 0.2343 2.0421
20 872.65 2900310.00 2727286.00 0.2403 1.9986
21 918.34 3052755.00 2870526.00 0.2644 1.9743
22 963.35 3205200.00 3013766.00 0.2579 1.9688
23 1008.30 3357645.00 3157006.00 0.2738 1.9372
24 1052.63 3510090.00 3300246.00 0.2733 1.9171
25 1098.20 3662535.00 3443486.00 0.2943 1.8915
26 1142.73 3814980.00 3586726.00 0.2977 1.8545
27 1187.76 3967425.00 3729966.00 0.2756 1.8807
28 1233.93 4119870.00 3873206.00 0.3159 1.8081
29 1279.22 4272315.00 4016446.00 0.3176 1.8003
30 1325.54 4424760.00 4159686.00 0.3309 1.7869
31 1370.58 4577205.00 4302926.00 0.3089 1.8537
32 1414.76 4729650.00 4446166.00 0.3340 1.7572
33 1460.37 4882095.00 4589406.00 0.3234 1.8068
34 1505.89 5034540.00 4732646.00 0.2955 1.8372
35 1552.46 5186985.00 4875886.00 0.3555 1.7265
36 1598.10 5339430.00 5019126.00 0.3172 1.7976
37 1643.10 5491875.00 5162366.00 0.3574 1.7158
38 1689.05 5644320.00 5305606.00 0.3724 1.6657
39 1735.29 5796765.00 5448846.00 0.3813 1.6592
40 1780.46 5949210.00 5592086.00 0.3917 1.6289
41 1826.87 6101655.00 5735326.00 0.3919 1.6197
42 1871.25 6254100.00 5878566.00 0.3887 1.6453
43 1917.38 6406545.00 6021806.00 0.3793 1.6534
44 1962.99 6558990.00 6165046.00 0.4083 1.5703
45 2008.70 6711435.00 6308286.00 0.4178 1.5551
46 2054.05 6863880.00 6451526.00 0.4118 1.5744
47 2099.13 7016325.00 6594766.00 0.4177 1.5515
48 2144.43 7168770.00 6738006.00 0.4307 1.5316
49 2190.06 7321215.00 6881246.00 0.4315 1.5296
50 2236.72 7473660.00 7024486.00 0.4287 1.5086
51 2282.69 7626105.00 7167726.00 0.4203 1.5576
52 2328.73 7778550.00 7310966.00 0.4489 1.4709
53 2373.47 7930995.00 7454206.00 0.4554 1.4558
54 2419.48 8083440.00 7597446.00 0.4542 1.4552
55 2465.27 8235885.00 7740686.00 0.4584 1.4558
56 2510.94 8388330.00 7883926.00 0.4642 1.4480
57 2558.16 8540775.00 8027166.00 0.4590 1.4434
58 2603.10 8693220.00 8170406.00 0.4689 1.4261
59 2649.67 8845665.00 8313646.00 0.4830 1.4002
60 2695.52 8998110.00 8456886.00 0.4837 1.3920
61 2740.87 9150555.00 8600126.00 0.4815 1.3968
62 2787.37 9303000.00 8743366.00 0.4939 1.3750
63 2832.35 9455445.00 8886606.00 0.5004 1.3355
64 2879.01 9607890.00 9029846.00 0.4897 1.3560
65 2925.43 9760335.00 9173086.00 0.5012 1.3605
66 2970.34 9912780.00 9316326.00 0.5134 1.3221
