{'model_type': 'VGG', 'dataset_type': 'image100', 'batch_size': 64, 'data_pattern': 0, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 10000, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 14723136}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 4.53 2316.00 4372.00 0.0102 4.6240
2 5.49 4330.00 8404.00 0.0090 4.6521
3 6.44 6371.00 12452.00 0.0106 4.7067
4 7.43 8418.00 16501.00 0.0106 4.7328
5 8.40 10459.00 20549.00 0.0110 4.7769
6 9.36 12473.00 24581.00 0.0128 4.8849
7 10.33 14508.00 28628.00 0.0108 4.8392
8 11.27 16543.00 32675.00 0.0096 4.6521
9 12.23 18557.00 36707.00 0.0156 4.6306
10 13.18 20569.00 40734.00 0.0128 4.6587
11 14.13 22583.00 44766.00 0.0100 5.3114
12 15.08 24597.00 48798.00 0.0100 4.6507
13 16.06 26603.00 52824.00 0.0078 4.6284
14 17.01 28623.00 56857.00 0.0096 4.6280
15 17.97 30637.00 60889.00 0.0090 4.6321
16 18.96 32672.00 64936.00 0.0098 4.6147
17 19.90 34678.00 68962.00 0.0124 4.6159
18 20.86 36713.00 73009.00 0.0130 4.6182
19 21.80 38748.00 77056.00 0.0106 4.6168
20 22.75 40783.00 81103.00 0.0136 4.6175
21 23.71 42833.00 85164.00 0.0116 4.6457
22 24.67 44868.00 89211.00 0.0102 4.6208
23 25.63 46903.00 93258.00 0.0126 4.6176
24 26.59 48938.00 97305.00 0.0150 4.6133
25 27.61 50994.00 101367.00 0.0134 4.6196
26 28.56 53029.00 105414.00 0.0156 4.6099
27 29.54 55043.00 109446.00 0.0194 4.5966
28 30.51 57057.00 113478.00 0.0170 4.6085
29 31.48 59092.00 117525.00 0.0156 4.6375
30 32.44 61098.00 121551.00 0.0168 4.5941
31 33.40 63133.00 125598.00 0.0158 4.5904
32 34.35 65168.00 129645.00 0.0178 4.5907
33 35.31 67203.00 133692.00 0.0158 4.6062
34 36.28 69230.00 137733.00 0.0186 4.5973
35 37.24 71265.00 141780.00 0.0164 4.5954
36 38.21 73300.00 145827.00 0.0178 4.5777
37 39.22 75335.00 149874.00 0.0186 4.5877
38 40.18 77362.00 153915.00 0.0162 4.5822
39 41.14 79383.00 157955.00 0.0200 4.5913
40 42.09 81439.00 162017.00 0.0182 4.6046
41 43.05 83468.00 166063.00 0.0190 4.5925
42 44.01 85503.00 170110.00 0.0174 4.6146
43 44.97 87553.00 174171.00 0.0160 4.5870
44 45.92 89582.00 178217.00 0.0202 4.5928
45 46.90 91609.00 182258.00 0.0180 4.5848
46 47.86 93636.00 186299.00 0.0184 4.5710
47 48.88 95671.00 190346.00 0.0126 4.5904
48 49.83 97721.00 194407.00 0.0178 4.5782
49 50.80 99756.00 198454.00 0.0240 4.6061
50 51.75 101791.00 202501.00 0.0178 4.6364
51 52.70 103826.00 206548.00 0.0186 4.5712
52 53.66 105861.00 210595.00 0.0180 4.6072
53 54.61 107896.00 214642.00 0.0234 4.5581
54 55.55 109931.00 218689.00 0.0210 4.6225
55 56.50 111966.00 222736.00 0.0230 4.5873
56 57.45 114001.00 226783.00 0.0184 4.6142
57 58.45 116036.00 230830.00 0.0196 4.5892
58 59.39 118071.00 234877.00 0.0174 4.5894
59 60.34 120106.00 238924.00 0.0244 4.5817
60 61.33 122141.00 242971.00 0.0216 4.6183
61 62.29 124176.00 247018.00 0.0178 4.5717
62 63.26 126211.00 251065.00 0.0228 4.5812
63 64.22 128246.00 255112.00 0.0194 4.6161
64 65.18 130275.00 259158.00 0.0238 4.5912
65 66.15 132310.00 263205.00 0.0226 4.6401
66 67.11 134339.00 267251.00 0.0202 4.5892
67 68.05 136374.00 271298.00 0.0182 4.6458
68 69.03 138424.00 275359.00 0.0200 4.5648
69 70.06 140459.00 279406.00 0.0210 4.6016
70 71.02 142494.00 283453.00 0.0196 4.6151
71 71.96 144544.00 287514.00 0.0254 4.5785
72 72.91 146594.00 291575.00 0.0294 4.5619
73 73.86 148629.00 295622.00 0.0222 4.6041
74 74.81 150664.00 299669.00 0.0250 4.5760
75 75.76 152714.00 303730.00 0.0246 4.5707
76 76.72 154756.00 307785.00 0.0268 4.5725
77 77.67 156791.00 311832.00 0.0294 4.5592
78 78.62 158826.00 315879.00 0.0254 4.6084
79 79.57 160861.00 319926.00 0.0226 4.5888
80 80.52 162884.00 323971.00 0.0256 4.5495
81 81.48 164919.00 328018.00 0.0282 4.6726
82 82.44 166948.00 332064.00 0.0258 4.6022
83 83.40 168983.00 336111.00 0.0254 4.5334
84 84.36 171018.00 340158.00 0.0250 4.5802
85 85.30 173047.00 344204.00 0.0272 4.5617
86 86.24 175082.00 348251.00 0.0268 4.5664
87 87.19 177117.00 352298.00 0.0244 4.5737
88 88.14 179152.00 356345.00 0.0298 4.6108
89 89.10 181187.00 360392.00 0.0270 4.5790
90 90.05 183222.00 364439.00 0.0306 4.5733
91 91.00 185257.00 368486.00 0.0210 4.6014
92 91.98 187292.00 372533.00 0.0216 4.5825
