{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 0, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 6.40 3855.00 5726.00 0.1036 2.3027
2 192.00 184818.00 161826.00 0.1065 2.3002
3 355.20 349713.00 296976.00 0.1222 2.2874
4 547.44 550948.00 479657.00 0.2337 2.1345
5 702.30 655185.00 568889.00 0.2483 2.1249
6 875.03 774845.00 665888.00 0.1252 2.2289
7 1031.93 899540.00 762498.00 0.2587 1.9941
8 1207.93 1072655.00 905800.00 0.3001 1.9152
9 1403.84 1258100.00 1076720.00 0.3051 1.8879
10 1610.34 1412065.00 1197584.00 0.2971 1.8854
11 1799.77 1573466.00 1332720.00 0.3106 1.8167
12 1964.21 1679939.00 1429798.00 0.3211 1.8197
13 2169.32 1870272.00 1589470.00 0.3334 1.7876
14 2350.99 2044777.00 1746006.00 0.3682 1.7208
15 2528.26 2203630.00 1883198.00 0.3478 1.7481
16 2759.34 2380111.00 2027498.00 0.3875 1.6485
17 2894.35 2493972.00 2123014.00 0.3964 1.6268
18 3054.70 2633581.00 2245139.00 0.3915 1.6148
19 3291.59 2814107.00 2397730.00 0.4075 1.5837
20 3473.99 2960088.00 2554770.00 0.4289 1.5553
21 3666.18 3142266.00 2742820.00 0.4130 1.6029
22 3812.12 3270705.00 2872994.00 0.4422 1.5192
23 4013.64 3414946.00 2992350.00 0.4129 1.5992
24 4176.26 3564169.00 3132448.00 0.4569 1.4622
25 4341.32 3690886.00 3235880.00 0.4672 1.4484
26 4498.12 3858547.00 3390432.00 0.4489 1.5452
27 4667.72 3989060.00 3512232.00 0.4834 1.4060
28 4798.92 4112305.00 3618192.00 0.4809 1.4089
29 4994.12 4290850.00 3785872.00 0.4791 1.4159
30 5166.92 4463410.00 3934087.00 0.4983 1.3765
31 5323.72 4607743.00 4060607.00 0.4836 1.4136
32 5500.01 4771840.00 4213521.00 0.4539 1.5130
33 5702.63 4941061.00 4356853.00 0.5184 1.3033
34 5862.63 5115742.00 4513403.00 0.5208 1.3000
35 6009.83 5237692.00 4625898.00 0.4510 1.4882
36 6189.80 5410162.00 4775003.00 0.5406 1.2534
37 6363.43 5567286.00 4913384.00 0.5360 1.2808
38 6549.03 5716500.00 5036709.00 0.5506 1.2394
39 6721.83 5864415.00 5161021.00 0.5507 1.2396
40 6862.63 5990450.00 5269861.00 0.5499 1.2417
41 7045.21 6157711.00 5423429.00 0.5548 1.2146
42 7187.25 6251482.00 5499839.00 0.5174 1.3492
43 7366.45 6442432.00 5676114.00 0.5627 1.2008
44 7504.58 6568225.00 5786548.00 0.5711 1.1756
45 7728.28 6760197.00 5955836.00 0.5766 1.1654
46 7866.41 6861882.00 6046196.00 0.5917 1.1307
47 8042.33 6995642.00 6155039.00 0.5818 1.1584
48 8177.27 7141237.00 6283683.00 0.5290 1.2594
49 8382.39 7285030.00 6404845.00 0.5942 1.1218
50 8567.99 7471180.00 6576734.00 0.6012 1.0951
51 8760.17 7688699.00 6769858.00 0.5889 1.1395
52 8942.69 7849493.00 6905406.00 0.6166 1.0562
53 9131.49 8046854.00 7085028.00 0.6176 1.0598
54 9327.09 8253119.00 7272808.00 0.5929 1.1111
55 9538.87 8425366.00 7420646.00 0.6175 1.0775
56 9724.85 8618926.00 7588659.00 0.6375 1.0074
57 9871.15 8736571.00 7686619.00 0.6292 1.0211
58 10044.11 8897683.00 7834463.00 0.6422 0.9910
59 10185.10 9025689.00 7942976.00 0.6237 1.0326
60 10354.70 9183866.00 8090152.00 0.6469 0.9833
61 10498.70 9317275.00 8215068.00 0.6468 0.9870
62 10642.91 9455920.00 8335012.00 0.6578 0.9521
63 10813.34 9602377.00 8463583.00 0.6664 0.9421
64 10994.91 9780078.00 8612699.00 0.6617 0.9316
65 11179.95 9944203.00 8750531.00 0.6620 0.9376
66 11400.02 10116988.00 8904111.00 0.6360 1.0153
67 11544.02 10252157.00 9025771.00 0.6739 0.9103
68 11707.22 10425702.00 9178321.00 0.6714 0.9170
69 11880.02 10598103.00 9336659.00 0.6782 0.9012
70 12072.02 10768835.00 9478630.00 0.6870 0.8795
71 12254.61 10928760.00 9611254.00 0.6758 0.8960
72 12441.04 11091129.00 9774698.00 0.5549 1.3158
73 12578.85 11218140.00 9893280.00 0.6961 0.8563
74 12722.60 11356765.00 10016061.00 0.6845 0.8787
75 12886.08 11506456.00 10146025.00 0.7002 0.8484
76 13069.01 11651982.00 10279398.00 0.6886 0.8678
77 13234.16 11782827.00 10399448.00 0.6949 0.8588
78 13403.87 11963780.00 10556244.00 0.6929 0.8547
79 13572.23 12101425.00 10674444.00 0.6919 0.8688
80 13726.72 12263855.00 10814260.00 0.7116 0.8371
81 13871.42 12379444.00 10910532.00 0.7121 0.8099
82 14038.97 12511243.00 11026846.00 0.7085 0.8195
83 14226.51 12688712.00 11173502.00 0.7123 0.8084
84 14395.95 12829057.00 11296774.00 0.7191 0.8009
85 14591.18 13004116.00 11453522.00 0.7246 0.7725
86 14786.38 13199161.00 11615802.00 0.7164 0.7970
87 14940.02 13353178.00 11749038.00 0.7213 0.7873
88 15083.62 13503895.00 11882646.00 0.7233 0.7763
89 15318.63 13683241.00 12035119.00 0.7211 0.7852
90 15494.63 13860028.00 12192353.00 0.7208 0.8120
91 15648.44 14014750.00 12335976.00 0.7350 0.7697
92 15811.76 14168673.00 12470998.00 0.7297 0.7611
93 15968.70 14313534.00 12595550.00 0.7357 0.7452
94 16108.73 14438793.00 12700086.00 0.7321 0.7565
95 16259.17 14570398.00 12823910.00 0.7315 0.7575
96 16395.56 14703119.00 12935826.00 0.7368 0.7455
97 16604.96 14854214.00 13058524.00 0.7417 0.7263
98 16753.77 14981797.00 13168396.00 0.7406 0.7319
99 16910.57 15135826.00 13296932.00 0.7341 0.7495
100 17099.97 15311843.00 13455500.00 0.7348 0.7458
101 17319.60 15505118.00 13614450.00 0.7439 0.7215
102 17486.37 15663059.00 13759297.00 0.7416 0.7342
103 17700.86 15801990.00 13869939.00 0.7376 0.7537
104 17931.14 16006995.00 14040439.00 0.7472 0.7183
105 18071.94 16115013.00 14131348.00 0.7495 0.7258
106 18267.14 16299798.00 14323928.00 0.7516 0.7112
107 18423.94 16461603.00 14479008.00 0.7592 0.6861
108 18558.50 16590019.00 14597197.00 0.7517 0.7137
109 18712.69 16750624.00 14731967.00 0.7532 0.7035
110 18856.88 16882845.00 14842319.00 0.7593 0.6917
111 19016.43 17029446.00 14968811.00 0.7538 0.7029
112 19225.66 17152636.00 15081341.00 0.7619 0.6811
113 19404.88 17314161.00 15218951.00 0.7597 0.6844
114 19556.58 17438176.00 15337945.00 0.7522 0.6977
115 19710.31 17588574.00 15468408.00 0.7623 0.6841
116 19893.74 17753481.00 15613654.00 0.7556 0.6950
117 20110.21 17912613.00 15740171.00 0.7569 0.7072
118 20333.55 18044538.00 15845467.00 0.7603 0.6850
119 20546.43 18245498.00 16019432.00 0.7661 0.6896
120 20744.39 18428342.00 16175589.00 0.7687 0.6788
121 20875.59 18547947.00 16279189.00 0.7689 0.6675
122 21006.79 18678472.00 16398149.00 0.7631 0.6841
123 21151.17 18830757.00 16532525.00 0.7647 0.6909
124 21347.98 18964560.00 16637379.00 0.7566 0.7120
125 21501.58 19075337.00 16734425.00 0.7570 0.7048
126 21675.12 19257702.00 16901561.00 0.7701 0.6721
127 21910.70 19462831.00 17082059.00 0.7633 0.6894
128 22061.10 19616102.00 17212185.00 0.7660 0.6784
129 22227.50 19786079.00 17358103.00 0.7715 0.6674
130 22400.30 19956095.00 17512466.00 0.7706 0.6882
131 22582.74 20134220.00 17670010.00 0.7761 0.6632
132 22771.22 20335760.00 17838137.00 0.7756 0.6759
133 22913.54 20468481.00 17955916.00 0.7742 0.6665
134 23061.90 20604648.00 18079622.00 0.7798 0.6488
135 23231.50 20784353.00 18247650.00 0.7746 0.6667
136 23394.85 20947698.00 18409350.00 0.7784 0.6618
137 23582.59 21109938.00 18544375.00 0.7835 0.6516
138 23768.61 21257277.00 18663979.00 0.7793 0.6612
139 23900.36 21378442.00 18768259.00 0.7802 0.6534
140 24072.93 21518482.00 18884624.00 0.7782 0.6597
141 24266.38 21681166.00 19023045.00 0.7791 0.6736
142 24455.54 21812531.00 19125009.00 0.7848 0.6567
143 24624.78 21960062.00 19261911.00 0.7782 0.6618
144 24776.01 22063507.00 19360383.00 0.7834 0.6514
145 24958.41 22238328.00 19542511.00 0.7830 0.6459
