{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 2, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 2.55 3538.00 5331.00 0.1004 2.3027
2 43.25 154272.00 146916.00 0.1000 2.3245
3 87.35 304425.00 287969.00 0.1000 2.3857
4 131.44 454322.00 428788.00 0.0926 2.3542
5 175.76 603714.00 569193.00 0.1555 2.2628
6 218.96 753522.00 709964.00 0.1527 2.1769
7 260.34 904220.00 851479.00 0.2196 2.0797
8 301.18 1054903.00 992995.00 0.2477 2.0071
9 342.50 1205572.00 1134471.00 0.1753 2.1354
10 385.52 1355536.00 1275298.00 0.2493 1.9597
11 428.93 1505233.00 1415985.00 0.2467 1.9534
12 471.66 1655120.00 1556808.00 0.2525 1.9034
13 513.23 1805860.00 1698364.00 0.2789 1.8290
14 554.68 1956594.00 1839863.00 0.3111 1.7852
15 597.58 2107072.00 1981197.00 0.2125 1.9667
16 641.48 2256578.00 2121611.00 0.3404 1.7266
17 685.01 2405863.00 2261947.00 0.3443 1.7150
18 729.82 2554171.00 2401432.00 0.3360 1.7194
19 772.71 2704849.00 2542954.00 0.3275 1.7505
20 815.69 2855052.00 2684025.00 0.3624 1.6513
21 859.15 3005400.00 2825246.00 0.3748 1.6345
22 904.42 3154533.00 2965470.00 0.3996 1.5622
23 946.68 3305058.00 3106842.00 0.3938 1.5731
24 990.74 3454139.00 3247040.00 0.4066 1.5399
25 1033.87 3604695.00 3388455.00 0.3904 1.6156
26 1076.39 3754842.00 3529457.00 0.4258 1.5279
27 1120.01 3904245.00 3670018.00 0.4310 1.5071
28 1164.28 4053700.00 3810455.00 0.4486 1.4589
29 1206.23 4204225.00 3951867.00 0.4494 1.4586
30 1250.87 4352879.00 4091909.00 0.4584 1.4225
31 1293.12 4503344.00 4233225.00 0.4298 1.5008
