{'model_type': 'AlexNet', 'dataset_type': 'CIFAR10', 'batch_size': 64, 'data_pattern': 0, 'lr': 0.1, 'decay_rate': 0.993, 'min_lr': 0.005, 'epoch': 250, 'momentum': -1, 'weight_decay': 0.0, 'para_nums': 2251584}

epoch_idx, total_time, total_bandwith, total_resource, acc, test_loss
1 2.85 3576.00 5540.00 0.0925 2.3027
2 56.90 175965.00 159001.00 0.1225 2.2985
3 114.13 361229.00 323596.00 0.2235 2.1554
4 156.72 496907.00 444898.00 0.2072 2.1552
5 212.53 672095.00 600330.00 0.2604 1.9880
6 257.96 814749.00 727694.00 0.2951 1.9480
7 300.74 949430.00 848215.00 0.2842 1.9090
8 353.85 1116440.00 996305.00 0.3052 1.8612
9 404.22 1278588.00 1140462.00 0.3333 1.8216
10 447.77 1413829.00 1258118.00 0.3511 1.7760
11 508.83 1604373.00 1425097.00 0.3540 1.7437
12 563.98 1779656.00 1580028.00 0.3717 1.7353
13 625.58 1975119.00 1753036.00 0.4005 1.6219
14 687.17 2170276.00 1926466.00 0.4099 1.5974
15 743.45 2345952.00 2082407.00 0.4311 1.5356
16 807.55 2544980.00 2257212.00 0.4390 1.5183
17 863.47 2719227.00 2411367.00 0.4496 1.5013
18 926.19 2912905.00 2583858.00 0.4558 1.4719
19 984.46 3098787.00 2748647.00 0.4809 1.4529
20 1045.33 3289792.00 2918578.00 0.4952 1.4103
21 1088.32 3424646.00 3038881.00 0.4691 1.4838
22 1130.20 3553046.00 3154409.00 0.5058 1.3553
23 1181.42 3711288.00 3295534.00 0.4942 1.3795
24 1235.83 3881972.00 3446649.00 0.5093 1.3585
25 1296.68 4074611.00 3617681.00 0.5159 1.3369
26 1347.00 4228103.00 3754894.00 0.5353 1.2867
27 1409.01 4421027.00 3925698.00 0.5532 1.2523
28 1467.99 4600751.00 4084812.00 0.5628 1.2299
29 1530.21 4792905.00 4255965.00 0.5611 1.2082
30 1573.01 4924563.00 4374477.00 0.5616 1.2079
31 1625.12 5086368.00 4519471.00 0.5813 1.1742
32 1668.95 5220744.00 4639762.00 0.5709 1.1861
33 1717.20 5370184.00 4772936.00 0.5918 1.1393
34 1778.63 5555435.00 4938394.00 0.5962 1.1247
35 1833.31 5722411.00 5087383.00 0.5749 1.1643
36 1888.39 5889226.00 5237137.00 0.6025 1.0921
